STATE,COUNTY,LATITUDE,LONGITUDE
1.0000,97.0000,30.50854722,-88.34317222
1.0000,101.0000,32.15530278,-86.27123611
1.0000,81.0000,32.67245278,-85.59367222
1.0000,101.0000,32.39193333,-86.39044167
1.0000,101.0000,32.36125278,-86.23019722
1.0000,73.0000,33.46831667,-86.70810278
1.0000,73.0000,33.43198056,-86.74090833
1.0000,73.0000,33.52555000,-86.76951667
1.0000,97.0000,30.66530556,-88.10621389
1.0000,97.0000,30.44421111,-88.11428333
1.0000,97.0000,30.49425278,-88.25678611
1.0000,97.0000,30.47252778,-88.30928056
1.0000,113.0000,32.45178889,-85.01409167
1.0000,3.0000,30.52367500,-87.82198333
1.0000,103.0000,,
1.0000,97.0000,30.80435278,-88.25011111
1.0000,81.0000,,
1.0000,5.0000,31.98760000,-85.11433889
1.0000,5.0000,,
1.0000,5.0000,32.02177500,-85.08564722
1.0000,9.0000,33.91879722,-86.60843333
1.0000,5.0000,31.88367500,-85.50048056
1.0000,53.0000,31.00289167,-87.49226944
1.0000,69.0000,31.21474722,-85.38648611
1.0000,31.0000,,
1.0000,81.0000,32.69453611,-85.28479167
1.0000,43.0000,34.17005000,-86.88657778
1.0000,43.0000,34.01365556,-86.92295278
1.0000,45.0000,31.31278333,-85.46826111
1.0000,47.0000,32.31017500,-87.13053056
1.0000,51.0000,32.50770556,-86.38320278
1.0000,57.0000,33.78696667,-87.79920000
1.0000,125.0000,33.27385278,-87.23800000
1.0000,55.0000,34.12839722,-86.12045833
1.0000,17.0000,32.84265833,-85.43829444
1.0000,61.0000,31.15585000,-85.49780000
1.0000,15.0000,33.76569167,-85.77207222
1.0000,15.0000,33.59567222,-85.85154722
1.0000,17.0000,32.89786667,-85.36845833
1.0000,21.0000,32.72114722,-86.65308611
1.0000,25.0000,31.96818056,-87.82294722
1.0000,41.0000,31.46354167,-86.26366667
1.0000,41.0000,31.91377222,-86.31623056
1.0000,67.0000,31.50895278,-85.29120556
1.0000,67.0000,31.39653056,-85.35183611
1.0000,69.0000,31.24197778,-85.63037222
1.0000,69.0000,31.10928056,-85.40500000
