STATE,COUNTY,LATITUDE,LONGITUDE
1,93,34.22405833,-87.66298056
1,71,34.62146667,-86.16575556
1,49,34.44089444,-85.91096111
1,73,33.54068056,-87.08343056
1,121,33.57085833,-85.85282778
1,89,34.76989444,-86.70640833
1,83,34.79123333,-87.03011944
1,115,33.81895556,-86.21908333
1,85,32.01388889,-86.51933889
1,25,31.63695833,-87.67197222
1,113,32.44179167,-85.19560556
1,3,30.67776944,-87.98653611
1,115,33.58479167,-86.50296111
1,125,33.13769444,-87.64694167
1,73,33.47755833,-86.92650556
1,103,34.51023056,-86.60039722
1,9,33.94765000,-86.66964722
1,3,31.11272222,-87.63730556
1,81,32.53660278,-85.08393889
1,111,33.15569167,-85.30783611
1,103,34.52496389,-86.98576944
1,19,34.22063889,-85.59632222
1,103,34.49039444,-86.83872778
1,15,33.61486944,-85.74397778
1,73,33.51680000,-87.04959167
1,73,33.32699722,-86.90885000
1,115,33.55803056,-86.50056944
1,93,34.27760833,-87.69914722
1,97,30.68742500,-88.04191389
1,31,31.29174722,-85.84850833
1,97,30.65559167,-88.14048056
1,13,31.84843333,-86.64022500
1,95,34.19097222,-86.15076667
1,73,33.45003056,-86.89966111
1,73,33.40667500,-86.88198333
1,97,30.70381389,-88.12374167
1,55,34.00475278,-85.99595556
1,73,33.35084167,-86.83755000
1,97,30.69185833,-88.10165556
1,97,30.74037778,-88.17845833
1,95,34.30062222,-86.27484167
1,97,30.54662500,-88.17363889
1,95,34.19841667,-86.16336944
1,91,99.99990000,999.99990000
1,49,34.65635556,-85.60430556
1,21,32.80230833,-86.66976944
1,57,33.83497500,-87.58827222
1,127,33.87958056,-87.34879167
1,15,33.64565278,-85.65857222
1,113,32.48070000,-84.99860000
1,21,32.93394722,-86.66026389
1,31,31.48913611,-85.91366111
1,123,32.95979722,-86.00148056
1,127,33.84114167,-87.23746944
1,15,33.87365833,-85.91520000
1,47,32.24699722,-87.40649722
1,5,32.05710000,-85.22897222
1,85,32.19651389,-86.43018333
1,97,31.12499444,-88.10083611
1,125,33.25655278,-87.16114444
1,15,33.59496944,-85.85558611
1,3,30.61531111,-87.66617778
1,35,31.28849444,-87.18938889
1,39,31.38073333,-86.63540556
1,125,33.16298056,-87.62550556
1,109,31.64750000,-85.94887778
1,29,33.65087778,-85.41947500
1,113,32.49165000,-85.02736667
1,59,34.50513889,-87.69294167
1,97,30.51655833,-88.17014444
1,23,32.16983056,-88.29301389
1,131,31.88664167,-87.09350556
1,37,32.77772222,-86.23073333
1,117,33.14306389,-86.53433333
1,15,33.84519722,-85.66683333
1,7,33.06022778,-87.03201667
1,119,32.45319722,-88.15328889
1,81,32.60312222,-85.34076667
1,127,33.68271944,-87.24535000
1,97,31.03080833,-88.02403889
1,47,32.35648333,-86.98151111
1,125,33.16962222,-87.55240278
1,63,32.74766111,-88.08644722
1,89,34.75875000,-86.56333889
1,3,30.40660000,-87.79114722
1,77,34.90099444,-87.27672778
1,37,32.89049722,-86.21039167
1,77,34.96743889,-87.87010000
1,73,33.27704167,-86.94737222
1,89,34.73300000,-86.59788611
1,51,32.61251944,-86.15980556
1,81,32.60510833,-85.48175556
1,47,32.45051667,-87.01373611
1,3,30.57781667,-87.44945556
1,69,31.18984722,-85.39756389
1,69,31.03469722,-85.40651389
1,89,34.70495556,-86.39528333
1,25,31.68071111,-87.78370278
1,127,33.86780000,-87.16696667
1,61,31.13848611,-85.64984444
1,23,32.23379444,-88.34761944
1,83,34.80257222,-86.93895556
1,77,34.86475000,-87.35036944
1,77,34.96192500,-87.35045000
1,107,33.46704167,-88.18523889
1,113,32.46798056,-85.07362500
1,53,31.02638611,-86.73146111
1,69,31.18496667,-85.40190000
1,37,33.08831389,-86.28490556
1,97,30.43184722,-88.25218611
1,127,33.82011111,-87.15377222
1,93,33.96101667,-87.67146667
1,67,31.41710833,-85.33065556
1,55,34.00878056,-86.25674167
1,95,34.38071389,-86.41741667
1,79,34.64918333,-87.18250000
1,97,30.53785000,-88.18385000
1,65,32.80130000,-87.54217500
1,89,34.77680000,-86.59878611
1,127,33.70522500,-87.08398889
1,11,32.14735556,-85.78020833
1,125,33.14598333,-87.52190833
1,51,32.60403056,-85.95049167
1,21,32.98491389,-86.65766944
1,73,33.54828056,-86.58213056
1,75,34.02061389,-88.18481944
1,73,33.42148333,-86.94885278
1,73,33.33832778,-86.92355000
1,73,33.55668611,-86.97293333
1,101,32.31073056,-86.36282778
1,73,33.44867500,-86.87883611
1,73,33.64898333,-86.71859444
1,73,33.65859444,-86.59231667
1,81,32.57943889,-85.47069444
1,77,34.85951667,-87.50174722
1,101,32.34070556,-86.17922500
1,39,30.99841667,-86.33716389
1,67,31.57925556,-85.28053611
1,97,30.65861111,-88.06202222
1,51,32.50883333,-86.21406111
1,23,32.09066111,-88.20202778
1,19,34.22015833,-85.58467500
1,95,34.25814722,-86.24438056
1,83,34.75930278,-86.78591111
1,117,33.23437222,-86.49279167
1,97,30.76691667,-88.25955000
1,87,32.39591667,-85.97912222
1,9,33.78009722,-86.62537778
1,25,31.58405556,-87.59298611
1,83,34.87120556,-87.01886389
1,7,33.21602222,-87.13181111
1,97,30.84041667,-88.30029444
1,77,34.90042500,-87.80057222
1,99,31.45809167,-87.36401667
1,51,32.49755556,-86.39908889
1,45,31.29836944,-85.78609722
1,25,31.55399167,-87.80881667
1,73,33.54413056,-86.67686111
1,127,33.84413056,-87.25046667
1,127,33.85740833,-87.22702500
1,95,34.35196944,-86.44159722
1,49,34.53411944,-85.90100556
1,97,30.77866667,-88.28270833
1,39,31.17889444,-86.33581389
1,37,32.97051111,-86.20622500
1,125,33.27000833,-87.49306667
1,49,34.67490833,-85.58881667
1,133,34.19456667,-87.62218889
1,115,33.55808889,-86.52458889
1,97,30.62893889,-88.11415000
1,73,33.60532778,-86.55173056
1,45,31.31016389,-85.53558611
1,121,33.63189722,-86.10100278
1,97,30.69031111,-88.01861944
1,113,32.50703333,-85.05397500
1,63,32.91074444,-87.87471944
1,11,32.26340278,-85.93999444
1,51,32.60828611,-86.39316389
1,125,33.10281389,-87.66319444
1,25,31.52654167,-87.92710278
1,83,34.79938333,-86.87745833
1,101,32.28532222,-86.01085278
1,101,32.37367222,-86.03610278
1,61,31.15047778,-85.94336389
1,19,33.97600000,-85.61657222
1,13,31.80071389,-86.67157222
1,87,32.54071667,-85.74341944
1,71,34.64913056,-86.03663889
1,127,33.95811667,-87.33775278
1,121,33.60248611,-86.06449167
1,121,33.38188611,-86.32822778
1,89,34.82703333,-86.53586389
1,89,34.84190556,-86.44371389
1,43,34.07105278,-86.87513611
1,115,33.78910833,-86.23900556
1,9,34.03095556,-86.45291389
1,13,31.62696667,-86.79961944
1,97,31.10414722,-88.23828889
1,89,34.64704444,-86.72822500
1,111,33.39763333,-85.52720278
1,73,33.44918333,-86.78948889
1,101,32.40093056,-86.21270000
1,73,33.53219167,-86.84500833
1,73,33.51090000,-86.81569167
1,33,34.73425000,-87.69913611
1,103,34.54399722,-86.89442222
1,77,34.97003333,-87.38686389
1,37,32.77784722,-86.31925833
1,41,31.93693889,-86.31581389
1,17,32.97233889,-85.40329444
1,111,33.33056389,-85.62638889
1,127,33.69463889,-87.12620556
1,115,33.76886111,-86.46632222
1,87,32.52085278,-85.73398889
1,53,31.00204722,-87.30115000
1,95,34.55023056,-86.20057500
1,85,32.27975000,-86.76372222
1,97,30.71139167,-88.07780000
1,97,30.67611667,-88.18271667
1,25,31.96305000,-87.74321111
1,95,34.31555278,-86.50100278
1,91,32.49633333,-87.81234722
1,115,33.60022500,-86.48161667
1,7,32.98462778,-87.16138611
1,5,31.85723889,-85.17955556
1,3,30.23792778,-87.90481389
1,27,33.32245000,-85.73677778
1,125,33.20617222,-87.51211389
1,97,30.64764722,-88.08912500
1,31,31.37492778,-85.91537222
1,45,31.34038889,-85.77643333
1,73,33.74394167,-86.81397500
1,73,33.51738889,-87.01358611
1,121,33.59132222,-86.15500000
1,3,30.82318889,-87.69802222
1,65,32.84002222,-87.60839167
1,91,32.08775000,-87.78103611
1,119,32.48383611,-88.35014167
1,89,34.93370833,-86.77425000
1,23,32.00541389,-88.36643333
1,87,32.45431944,-85.53685278
1,71,34.93573611,-85.62723333
1,127,33.86375278,-87.40511389
1,95,34.23104444,-86.32825556
1,51,32.54742778,-86.35381111
1,99,31.79353333,-87.40526944
1,125,33.25587778,-87.53048056
1,115,33.72896944,-86.48075833
1,83,34.93618611,-86.81031667
1,89,34.79095000,-86.66709167
1,19,34.23123611,-85.55052500
1,101,32.24173056,-86.29549444
1,97,30.93590833,-88.21054722
1,81,32.51994444,-85.21964444
1,11,32.21642222,-85.65069167
1,101,32.30972222,-86.12874722
1,97,30.52396944,-88.26508333
1,19,34.34091944,-85.55671667
1,41,31.62470000,-86.34276389
1,111,33.30900278,-85.46804444
1,27,33.26526389,-85.89354444
1,15,33.82752500,-85.85555278
1,75,33.56072500,-87.94857778
1,11,32.18413056,-85.70585833
1,81,32.55727222,-85.37450833
1,95,34.52200833,-86.25254444
1,19,34.15109444,-85.67567778
1,33,34.63760278,-87.64930000
1,49,34.32579722,-86.05555278
1,7,33.09329444,-87.13796944
1,125,33.28326944,-87.65174722
1,39,31.43632500,-86.61172500
1,75,33.66603333,-88.03896667
1,71,34.65106389,-85.94369444
1,89,34.64488333,-86.55006111
1,39,31.27476389,-86.34352778
1,15,33.59674722,-85.86862778
1,97,30.74355278,-88.10998889
1,33,34.64682500,-87.88940000
1,61,31.04039722,-86.10196667
1,71,34.74373889,-86.05226389
1,119,32.52537500,-88.29492778
1,97,30.77658333,-88.27650833
1,43,34.14057222,-86.86878333
1,25,31.50936389,-87.88125833
1,99,31.71916944,-87.41407222
1,83,34.82177500,-86.84121111
1,51,32.75014722,-86.14360000
1,87,32.41776944,-85.94204444
1,95,34.31958889,-86.31143611
1,121,33.55013056,-85.89293611
1,73,33.45019167,-86.74106389
1,51,32.62070833,-85.94502500
1,33,34.69967500,-87.63996667
1,73,33.66433611,-86.75888333
1,73,33.51367778,-86.87237222
1,73,33.59988333,-86.56943333
1,73,33.34483333,-87.13080833
1,103,34.46151944,-86.94863889
1,113,32.48418889,-85.03149167
1,97,30.74763056,-88.16110000
1,89,34.77148611,-86.50661111
1,117,33.22537778,-86.57007222
1,81,32.65209167,-85.14856944
1,47,32.29256667,-87.34488611
1,129,31.15878056,-88.01407778
1,87,32.51701667,-85.64633611
1,109,31.75055000,-85.87366944
1,69,31.07877778,-85.04898611
1,85,32.26660556,-86.60751111
1,3,30.60398056,-87.66284167
1,1,32.39738333,-86.67029444
1,107,33.19778056,-87.94020000
1,77,34.82729722,-87.76526944
1,47,32.58168056,-86.91653333
1,125,33.26461667,-87.54355278
1,103,34.56360278,-87.08653056
1,1,32.54376667,-86.44945833
1,51,32.71201111,-85.97898889
1,125,33.20279167,-87.56701389
1,89,34.61949444,-86.45631389
1,19,34.08921111,-85.47330000
1,115,33.63286111,-86.23778889
1,115,33.78698611,-86.39381389
1,9,33.81817222,-86.69537778
1,79,34.52543611,-87.20627500
1,121,33.41452222,-86.29620278
1,117,33.31337500,-86.69210000
1,59,34.30807778,-87.59323889
1,83,34.74884167,-86.79625556
1,125,33.27804167,-87.81771111
1,59,34.55280000,-87.84725278
1,55,34.13121667,-86.12150556
1,43,34.00370278,-86.88533056
1,35,31.41896667,-87.00242778
1,97,30.50511389,-88.33491111
1,73,33.57081111,-86.63815278
1,127,33.69791667,-87.29346944
1,83,34.90485556,-86.87468056
1,81,32.56757500,-85.49011111
1,121,33.64116667,-86.08775000
1,113,32.31200833,-85.08146667
1,117,33.17338889,-86.97919444
1,115,33.78746389,-86.12830000
1,51,32.43766944,-86.37349167
1,97,30.62897222,-88.08891667
1,95,34.24914722,-86.25627500
1,17,32.87459444,-85.19503611
1,121,33.25061667,-86.34064167
1,73,33.53365278,-86.84196667
1,35,31.32407500,-86.78692222
1,127,33.80626944,-87.13938056
1,35,31.47122778,-86.95376667
1,43,34.30244167,-86.69092778
1,25,31.55502500,-87.93768056
1,3,30.25988889,-87.70095278
1,89,34.77053333,-86.65030833
1,69,31.17576389,-85.23886667
1,73,33.43879167,-86.80789167
1,11,32.14334722,-85.71617500
1,49,34.63025556,-85.71502222
1,73,33.38426111,-87.14355556
1,31,31.41564722,-86.10182222
1,3,30.46980556,-87.70020000
1,81,32.56586667,-85.49283611
1,47,32.43073333,-87.00926389
1,125,33.22558611,-87.69746944
1,53,31.15885833,-87.06272500
1,119,32.45003611,-88.40076944
1,7,32.97101667,-87.28232500
1,103,34.52349444,-86.84447778
1,31,31.30618333,-85.88857500
1,67,31.35971944,-85.28201667
1,15,33.62291944,-85.72990278
1,109,31.86193056,-85.91496389
1,113,32.32893333,-85.01898333
1,71,34.84944444,-85.62040278
1,69,31.01183056,-85.04406667
1,83,34.88295556,-86.87517778
1,63,32.61306389,-87.83316111
1,113,32.47521389,-85.03025278
1,127,33.85066944,-87.29588889
1,17,33.08830000,-85.51756111
1,29,33.70246111,-85.51573333
1,101,32.44513333,-86.21447500
1,39,31.32653056,-86.26471389
1,111,33.30373889,-85.53591389
1,45,31.60423333,-85.59270278
1,21,32.90588056,-86.61250278
1,109,31.95555833,-85.82117222
1,89,34.93217500,-86.56058056
1,61,31.02802222,-85.70335833
1,97,30.87180278,-88.19700833
1,51,32.45746944,-86.19848333
1,91,32.00385556,-87.90980833
1,81,32.59614444,-85.50764444
1,15,33.64731389,-85.86357778
1,125,33.19265000,-87.61784444
1,51,32.57727778,-86.24329722
1,55,34.11426389,-86.16848611
1,89,34.91639444,-86.55400556
1,3,30.94493889,-87.87170000
1,123,32.92463333,-85.94789167
1,7,33.19149167,-87.14641944
1,81,32.63503889,-85.36622778
1,17,32.78349167,-85.21497778
1,49,34.56991944,-85.60020556
1,91,32.49189444,-87.85730000
1,117,33.16538889,-86.62960000
1,21,32.72578056,-86.46734167
1,67,31.67884722,-85.19993333
1,9,33.87016667,-86.92386111
1,49,34.27685556,-85.87755278
1,133,34.07796667,-87.39012500
1,79,34.53798889,-87.15874722
1,83,34.77330000,-86.95723889
1,89,34.93859167,-86.57181389
1,43,34.22078056,-86.54369444
1,125,33.17340833,-87.45453056
1,117,33.46552222,-86.46697500
1,103,34.46745278,-86.66521944
1,91,32.47033333,-87.71039167
1,101,32.22673333,-86.39038056
1,93,34.09817778,-88.01704167
1,113,32.21479722,-85.16847222
1,133,34.07680833,-87.54326944
1,81,32.60785556,-85.50779444
1,95,34.49293889,-86.12832778
1,97,30.71035000,-88.08080556
1,41,31.61389167,-86.26503889
1,101,32.26970833,-86.35307500
1,115,33.83449167,-86.32975000
1,129,31.19111111,-88.00794444
1,97,30.45088333,-88.27980278
1,125,33.26421111,-87.55228333
1,37,32.86958889,-86.02281944
1,17,32.88835278,-85.48544444
1,89,34.69382500,-86.35972778
1,55,34.00718889,-86.07782778
1,125,33.12035556,-87.32585833
1,25,31.67723333,-87.94298056
1,45,31.34873611,-85.50624444
1,25,31.46797500,-87.81882778
1,95,34.36488889,-86.41480833
1,95,34.32306667,-86.22821389
1,27,33.32361111,-85.68251667
1,73,33.52538611,-86.88229167
1,73,33.38046111,-86.93260556
1,73,33.47543333,-86.87448611
1,73,33.52049444,-86.85473333
1,73,33.50361944,-86.82904444
1,73,33.40841111,-86.93985556
1,73,33.40487222,-86.96042778
1,89,34.75251667,-86.74865833
1,89,34.71991667,-86.60017500
1,121,33.62173056,-86.10371667
1,73,33.44275278,-86.80923333
1,1,32.43108889,-86.46984722
1,97,30.85525833,-88.33568889
1,81,32.59974444,-85.61016389
1,29,33.62097500,-85.60998611
1,125,33.28219444,-87.81182778
1,43,34.25576111,-86.82234444
1,97,30.63222500,-88.11870833
1,101,32.36980278,-86.35040000
1,69,31.23186667,-85.44726111
1,115,33.61548611,-86.42403611
1,77,34.93462778,-87.66922500
1,83,34.86810000,-87.01780278
1,41,31.87025833,-86.29246944
1,117,33.42095278,-86.48850000
1,111,33.24996667,-85.45113333
1,7,32.90713611,-87.12121667
1,89,34.74949722,-86.62680833
1,3,30.45305833,-87.58143056
1,103,34.58385278,-87.02368333
1,103,34.54298333,-86.90628611
1,69,30.99966111,-85.40756944
1,83,34.75362500,-86.82714444
1,55,33.96067778,-85.99823611
1,43,33.94849167,-86.87014722
1,97,30.75269722,-88.19901389
1,125,33.20611389,-87.52444167
1,95,34.56788889,-86.17749444
1,81,32.70236944,-85.52713889
1,81,32.57935556,-85.15726111
1,125,33.23607500,-87.55284167
1,97,30.70339444,-88.21544167
1,71,34.66681667,-86.01211389
1,61,31.06194167,-86.03432222
1,51,32.67039444,-86.26176667
1,97,30.51171389,-88.28686111
1,133,34.27261667,-87.32091389
1,133,34.11895000,-87.60713056
1,43,34.17652222,-86.83979167
1,73,33.33791389,-86.92384444
1,117,33.09259722,-86.72231111
1,53,31.02433056,-87.47967500
1,125,33.20855833,-87.54060556
1,125,33.22930000,-87.51007222
1,125,33.17557222,-87.50674722
1,53,31.13824722,-87.33886111
1,43,33.96237500,-87.03815000
1,131,31.90198056,-87.37917500
1,43,34.29580000,-86.56249167
1,43,34.19470833,-86.95076389
1,113,32.08190556,-85.08115000
1,101,32.31246111,-86.22375000
1,73,33.36504167,-86.82403889
1,89,34.74987778,-86.63478333
1,115,33.57396667,-86.27856389
1,35,31.42163333,-87.06139444
1,115,33.60268056,-86.22484444
1,65,32.95533889,-87.61636389
1,127,33.80655556,-87.13799722
1,51,32.45975556,-86.40769167
1,3,30.83466111,-87.88370556
1,5,31.94291389,-85.18301944
1,99,31.71393056,-87.26637778
1,39,31.27411389,-86.34716389
1,113,32.49918333,-85.02899167
1,21,32.71188333,-86.82762222
1,97,30.38796111,-88.15280556
1,81,32.52563889,-85.07275556
1,97,30.81122222,-88.38774444
1,89,34.77230556,-86.59731667
1,73,33.54765278,-86.74903333
1,101,32.37761389,-86.32573889
1,59,34.51179444,-87.73426389
1,89,34.82532500,-86.62284167
1,121,33.26916667,-86.37423333
1,73,33.36078611,-86.88400278
1,115,33.89123889,-86.11634444
1,83,34.69350556,-86.95582222
1,127,33.87038889,-87.44029167
1,127,33.68892500,-87.24669722
1,97,30.80793333,-88.15122778
1,73,33.62014444,-86.63620278
1,97,30.87079167,-88.05496944
1,81,32.58477778,-85.48905556
1,89,34.65800278,-86.56946944
1,97,30.48363056,-88.21707222
1,3,30.86990556,-87.65681111
1,55,34.14942500,-86.16410833
1,69,31.14917222,-85.46365556
1,37,33.08000833,-86.07996111
1,97,30.73218056,-88.05847222
1,53,31.24700833,-87.24502222
1,71,34.62153611,-86.09686111
1,15,33.65105833,-85.82655556
1,61,31.04326389,-85.84326944
1,117,33.35053056,-86.53572222
1,115,33.49333333,-86.31601944
1,83,34.89980833,-86.98961667
1,31,31.22221667,-86.03985833
1,79,34.61092500,-87.45675000
1,39,31.40296667,-86.64551111
1,11,32.11296667,-85.93370556
1,95,34.32222222,-86.10875833
1,51,32.63135278,-86.06912500
1,3,30.86934444,-87.80788333
1,87,32.42637500,-85.91061944
1,31,31.50680278,-85.99207222
1,97,31.00190278,-88.13016667
1,117,33.23840000,-86.57921667
1,79,34.49410833,-87.25870833
1,33,34.66900278,-87.50473611
1,51,32.50499167,-86.38624444
1,23,32.17547500,-88.30638889
1,81,32.50110833,-85.10921944
1,63,32.80738611,-88.01677500
1,97,30.78319444,-88.09926389
1,99,31.49970556,-87.39395556
1,45,31.29076389,-85.46038333
1,113,32.23439722,-85.00223889
1,125,33.23924167,-87.59511111
1,125,33.28138333,-87.80204722
1,81,32.57585833,-85.14775556
1,129,31.69420278,-88.41739444
1,97,30.53969722,-88.23437778
1,97,30.57528056,-88.17111667
1,95,34.30469444,-86.54530000
1,89,34.59799444,-86.51353889
1,125,33.30002222,-87.62766111
1,97,30.75438889,-88.20795278
1,117,33.29548611,-86.75025833
1,129,31.20825000,-88.43166944
1,15,33.65034722,-85.82680000
1,113,32.47523056,-85.03003889
1,117,33.26899444,-86.92170278
1,17,32.74690833,-85.14804444
1,117,33.21522222,-86.79996944
1,55,34.00652222,-86.13721111
1,71,34.62615000,-85.84798333
1,127,33.82122778,-87.07079444
1,103,34.50027778,-87.06347500
1,49,34.61030556,-85.65535833
1,89,34.80850833,-86.76461111
1,115,33.71775278,-86.40568889
1,129,31.65531667,-88.14897500
1,117,33.49566944,-86.44859444
1,53,31.02001389,-87.25201111
1,73,33.37902778,-86.78147778
1,71,34.62154444,-86.09689722
1,121,33.63511389,-86.07146389
1,15,33.59758889,-85.94165556
1,81,32.61460000,-85.40571944
1,133,34.16879444,-87.41940278
1,71,34.70204167,-85.98111667
1,97,30.71950000,-88.14044722
1,97,30.66085556,-88.19067500
1,69,31.25786111,-85.27609444
1,83,34.63119167,-86.87785000
1,97,30.73241111,-88.05730000
1,121,33.20942778,-86.31469722
1,113,32.34540278,-85.12834167
1,83,34.81011111,-87.08920833
1,109,31.77354722,-85.92498333
1,101,32.22641944,-86.39075000
1,11,32.21436111,-85.90446944
1,43,34.25020278,-86.87135278
1,123,33.04183056,-85.68709444
1,73,33.54605833,-86.65881944
1,45,31.55913333,-85.53803889
1,97,30.63982222,-88.27318333
1,69,31.28506111,-85.42627500
1,43,34.19628611,-86.96597500
1,51,32.48873611,-86.40883889
1,115,33.80289722,-86.36818611
1,51,32.65280000,-86.32469444
1,89,34.61283333,-86.55875556
1,117,33.13842500,-86.68945000
1,89,34.53421944,-86.41271667
1,73,33.57021667,-86.71945000
1,73,33.41167500,-86.94119167
1,73,33.56363056,-86.89470278
1,73,33.62198056,-86.92852778
1,73,33.59095278,-86.71541944
1,73,33.42799444,-86.95376111
1,73,33.79308889,-86.79664444
1,73,33.53063611,-86.72131111
1,73,33.73441389,-86.74758611
1,79,34.47405833,-87.26871389
1,79,34.49156111,-87.29195556
1,3,30.39445556,-87.59832778
1,73,33.40312500,-86.78499722
1,53,31.14956944,-86.89581389
1,101,32.39195833,-86.38983333
1,127,33.84054167,-87.23574722
1,97,30.70328333,-88.07894444
1,95,34.30234167,-86.22780556
1,125,33.26446389,-87.57211667
1,61,31.16536944,-85.48958611
1,69,31.11704167,-85.33945000
1,89,34.74326111,-86.44594444
1,33,34.70939167,-87.47669722
1,11,32.26400000,-85.94059444
1,79,34.56960556,-87.37052222
1,51,32.45456667,-86.35804722
1,97,30.71730556,-88.22552500
1,69,31.12604167,-85.40370278
1,109,31.76903889,-85.91207778
1,51,32.52196667,-86.36587500
1,73,33.38658056,-86.86739444
1,15,33.65973611,-85.82658333
1,123,32.55160556,-85.86230000
1,3,30.37028889,-87.65314722
1,3,30.38868333,-87.67481389
1,3,30.37028333,-87.65342222
1,97,31.08654444,-88.01591111
1,3,30.38481389,-87.69067778
1,3,30.42126389,-87.71288056
1,89,34.68971389,-86.56826389
1,73,33.55507222,-86.77879444
1,81,32.60943889,-85.47524167
1,83,34.81749444,-86.92123611
1,73,33.61158056,-87.13497222
1,73,33.49722222,-86.90640000
1,73,33.52180000,-86.82723611
1,73,33.51518889,-86.73107500
1,73,33.57000278,-86.71964722
1,73,33.51118333,-86.88184722
1,73,33.56178889,-86.84193611
1,73,33.52092222,-86.82055278
1,55,33.98265556,-86.06878333
1,73,33.54263056,-86.72226111
1,73,33.47429167,-86.76769167
1,73,33.62018611,-86.68489167
1,71,34.82026944,-85.66138611
1,73,33.49910556,-86.89756389
1,73,33.48418889,-86.82483889
1,73,33.49125000,-86.77903056
1,73,33.49384444,-86.86896389
1,73,33.35333056,-87.01489444
1,73,33.60840833,-86.79695833
1,49,34.44356667,-85.75114444
1,49,34.46646111,-85.61894444
1,73,33.54657222,-86.78273333
1,115,33.76802500,-86.41405833
1,17,32.80083889,-85.23176111
1,27,33.34131944,-85.75416944
1,97,30.66139444,-88.15003333
1,131,32.00123333,-87.31525833
1,105,32.63722500,-87.30275000
1,71,34.94586111,-85.75214167
1,87,32.45603889,-85.70616389
1,81,32.61666667,-85.40197500
2,20,61.36284167,-149.54066389
2,290,64.55123333,-149.09593056
2,122,60.75774444,-149.24105000
2,122,60.78796111,-149.21118056
2,20,60.98570278,-149.50182500
2,20,61.19870556,-149.89793333
2,290,64.72963611,-158.11072778
2,170,63.04484444,-149.58091667
2,201,55.70310556,-132.84946944
2,240,62.91833056,-141.53896944
2,170,61.57308889,-149.39570556
2,90,64.85870833,-147.89555556
2,170,61.65725556,-149.05242500
2,122,59.72019167,-151.70973333
2,20,61.21951389,-149.89940278
2,130,55.37741111,-131.72718889
2,90,64.88480000,-147.62852778
2,170,61.55806389,-149.60193611
2,90,64.94661667,-147.64883611
2,90,64.77258889,-148.26135556
2,170,61.80122222,-147.68410278
2,90,64.83695000,-147.73903333
2,110,58.46971667,-134.78036944
2,90,64.85855556,-147.67614167
2,20,61.34716389,-149.55568333
2,20,61.21525000,-149.80842222
2,90,64.57047500,-147.04259167
2,170,61.41103889,-149.92230278
