STATE,COUNTY,LATITUDE,LONGITUDE
1.0000,73.0000,33.45583889,-87.01792778
1.0000,19.0000,34.16059722,-85.67807500
1.0000,9.0000,33.97571667,-86.49634722
1.0000,15.0000,33.85325833,-85.91562222
1.0000,51.0000,32.48883333,-86.40893611
1.0000,41.0000,31.59715833,-86.23250000
1.0000,49.0000,34.29932778,-85.93116111
1.0000,101.0000,32.31005278,-86.36991111
1.0000,103.0000,34.50047222,-86.68860278
1.0000,107.0000,33.33733889,-87.93400278
1.0000,9.0000,33.81459444,-86.68545556
1.0000,117.0000,33.32659444,-86.78161389
1.0000,23.0000,31.98315278,-88.29020833
1.0000,83.0000,34.78389444,-86.86382500
1.0000,21.0000,32.81878611,-86.56754444
1.0000,33.0000,34.73648333,-87.52910833
1.0000,1.0000,32.67952500,-86.43178056
1.0000,23.0000,31.91404722,-88.31075556
1.0000,53.0000,31.17982500,-87.46379167
1.0000,93.0000,34.25876944,-88.12113611
1.0000,73.0000,33.32931944,-87.04248333
1.0000,87.0000,32.38140000,-86.00908889
1.0000,33.0000,34.67113889,-87.67687222
1.0000,31.0000,31.50676111,-85.99406944
1.0000,81.0000,32.70193611,-85.52602778
1.0000,69.0000,31.20403889,-85.31606667
1.0000,127.0000,33.62103611,-87.15224722
1.0000,21.0000,32.87360833,-86.61381389
1.0000,113.0000,32.36843889,-85.09338056
1.0000,97.0000,30.92281111,-88.03183056
1.0000,103.0000,34.49121944,-86.89580278
1.0000,43.0000,34.30820556,-86.89932500
1.0000,11.0000,32.09697778,-85.51125278
1.0000,41.0000,31.65275556,-86.42991389
1.0000,63.0000,32.96633056,-87.81266389
1.0000,113.0000,32.32516667,-85.15787222
1.0000,103.0000,34.42174722,-86.71464167
1.0000,97.0000,30.60121667,-88.15111111
1.0000,57.0000,33.80198333,-87.56735278
1.0000,71.0000,34.61757222,-85.98405556
1.0000,103.0000,34.46761944,-86.98260833
1.0000,79.0000,34.62704444,-87.34535556
1.0000,51.0000,32.48862500,-86.05859722
1.0000,51.0000,32.60160833,-86.20722778
1.0000,97.0000,30.71123611,-88.26531667
1.0000,103.0000,34.61926944,-87.02136389
1.0000,125.0000,33.25101111,-87.13395000
1.0000,125.0000,33.31182500,-87.63714722
1.0000,29.0000,33.62041667,-85.63264722
1.0000,49.0000,34.53896667,-85.69706944
1.0000,127.0000,33.96431111,-87.34113333
1.0000,127.0000,33.71323333,-87.26518333
1.0000,3.0000,30.45793611,-87.74238056
1.0000,125.0000,33.12893611,-87.78817778
1.0000,115.0000,33.89426667,-86.24556944
1.0000,75.0000,33.74023333,-88.19575000
1.0000,51.0000,32.50759444,-86.37390556
1.0000,125.0000,33.36406111,-87.66162222
1.0000,101.0000,32.23645833,-86.12668611
1.0000,63.0000,32.90977778,-87.87626111
1.0000,73.0000,33.52272222,-87.06103889
1.0000,71.0000,34.69097222,-86.35308889
1.0000,43.0000,33.92055833,-86.93330833
1.0000,65.0000,32.56372500,-87.52825556
1.0000,25.0000,31.81022778,-87.75310000
1.0000,121.0000,33.58149167,-85.84919444
1.0000,73.0000,33.39287500,-87.02479444
1.0000,3.0000,31.01872222,-87.65397222
1.0000,97.0000,30.82658611,-88.26329444
1.0000,97.0000,31.13616944,-88.08338056
1.0000,95.0000,34.25916944,-86.38343611
1.0000,51.0000,32.52954444,-86.13111667
1.0000,73.0000,33.38912778,-86.98634722
1.0000,97.0000,30.72808333,-88.11999722
1.0000,97.0000,30.69388056,-88.06118333
1.0000,73.0000,33.44926667,-86.95538889
1.0000,97.0000,30.70641111,-88.12174167
1.0000,97.0000,30.70783889,-88.12394444
1.0000,97.0000,30.69831389,-88.06041667
1.0000,83.0000,34.84011667,-86.83172500
1.0000,109.0000,31.64517222,-85.81009167
1.0000,9.0000,33.86445000,-86.55283889
1.0000,77.0000,34.86637500,-87.75892222
1.0000,21.0000,32.89676667,-86.69105833
1.0000,117.0000,33.26187500,-86.44895000
1.0000,91.0000,32.11731111,-87.99969167
1.0000,87.0000,32.53143889,-85.65492778
1.0000,125.0000,33.17718889,-87.38482778
1.0000,99.0000,31.29323889,-87.57243889
1.0000,121.0000,33.51696944,-86.14814167
1.0000,127.0000,33.86398056,-87.40146111
1.0000,131.0000,31.97011389,-87.07087500
1.0000,103.0000,34.31018333,-86.89263333
1.0000,13.0000,31.88604444,-86.60781111
1.0000,67.0000,31.61667500,-85.16282778
1.0000,9.0000,33.92585000,-86.80471389
1.0000,31.0000,31.43095833,-86.17673611
1.0000,109.0000,32.04419167,-85.95405278
1.0000,127.0000,33.92291111,-87.61855278
1.0000,55.0000,34.06971111,-85.91285000
1.0000,113.0000,32.29105556,-85.28733056
1.0000,89.0000,34.79395833,-86.74912778
1.0000,49.0000,34.55950556,-85.72034444
1.0000,39.0000,31.34786111,-86.54194167
1.0000,107.0000,33.26730556,-88.14337500
1.0000,125.0000,33.25052222,-87.13201111
1.0000,43.0000,34.19821667,-86.78170278
1.0000,97.0000,30.71995278,-88.14941667
1.0000,89.0000,34.68613056,-86.72831389
1.0000,99.0000,31.54062222,-87.35721944
1.0000,69.0000,31.29978889,-85.33712500
1.0000,117.0000,33.28607222,-86.88924167
1.0000,73.0000,33.59248611,-86.85488611
1.0000,17.0000,32.89155833,-85.41137778
1.0000,97.0000,30.60437222,-88.07596667
1.0000,125.0000,33.18873056,-87.56789167
1.0000,73.0000,33.51978889,-86.83146389
1.0000,97.0000,30.66984167,-88.10269167
1.0000,45.0000,31.38777778,-85.57974167
1.0000,89.0000,34.75369167,-86.57145833
1.0000,51.0000,32.46050278,-86.36020278
1.0000,73.0000,33.34169444,-86.89555000
1.0000,97.0000,30.65626944,-88.14365278
1.0000,49.0000,34.35638611,-86.01475556
1.0000,21.0000,32.91311944,-86.71323333
1.0000,97.0000,30.66067500,-88.07369444
1.0000,73.0000,33.58072222,-86.70857222
1.0000,73.0000,33.76904167,-87.01065833
1.0000,73.0000,33.50006667,-86.85276111
1.0000,97.0000,30.61856944,-88.15695278
1.0000,97.0000,30.78895833,-88.20878056
1.0000,73.0000,33.78822778,-86.68612778
1.0000,115.0000,33.76218889,-86.07073333
1.0000,97.0000,30.68705556,-88.07361389
1.0000,97.0000,30.70042778,-88.04448611
1.0000,73.0000,33.51981667,-86.82583611
1.0000,125.0000,33.28343611,-87.52319444
1.0000,73.0000,33.65470556,-86.64695556
1.0000,73.0000,33.57141389,-86.78433611
1.0000,81.0000,32.65354167,-85.34594444
1.0000,77.0000,34.85761944,-87.54197778
1.0000,73.0000,33.63520278,-86.66187222
1.0000,125.0000,33.20855278,-87.57226111
1.0000,101.0000,32.35785556,-86.33273333
1.0000,97.0000,30.70971389,-88.07650000
1.0000,73.0000,33.60058889,-86.65141944
1.0000,113.0000,32.42237778,-85.04003056
1.0000,73.0000,33.55202778,-87.00680000
1.0000,101.0000,32.41164444,-86.15636389
1.0000,125.0000,33.02471944,-87.31824444
1.0000,113.0000,32.48422222,-85.03151111
1.0000,3.0000,30.46335833,-87.79795556
1.0000,81.0000,32.66485556,-85.47311389
1.0000,65.0000,32.76140833,-87.74174722
1.0000,125.0000,33.20551389,-87.53313056
1.0000,97.0000,30.81979722,-88.35121667
1.0000,73.0000,33.52520833,-86.66226111
1.0000,29.0000,33.65981111,-85.39366944
1.0000,39.0000,31.30503611,-86.49927778
1.0000,97.0000,30.83186389,-88.28304722
1.0000,125.0000,33.26961667,-87.61410556
1.0000,53.0000,31.01661944,-87.55157778
1.0000,11.0000,32.09863056,-85.81025000
1.0000,3.0000,30.91740000,-87.79031667
1.0000,71.0000,34.68920000,-85.79528056
1.0000,55.0000,34.03168333,-85.98076111
1.0000,125.0000,33.11499722,-87.47538333
1.0000,9.0000,33.93766667,-86.39006944
1.0000,9.0000,33.89531944,-86.51711944
1.0000,101.0000,32.27299167,-86.17176111
1.0000,73.0000,33.51424167,-86.84453889
1.0000,15.0000,33.66372778,-85.82662500
1.0000,3.0000,30.40738611,-87.68071111
1.0000,73.0000,33.49002778,-86.83956111
1.0000,71.0000,34.67270833,-86.21022778
1.0000,55.0000,33.91905556,-85.91363889
1.0000,127.0000,33.80759444,-87.14197222
1.0000,43.0000,34.07628056,-86.86619444
1.0000,77.0000,34.94597500,-87.49966944
1.0000,125.0000,33.50782778,-87.64496111
1.0000,25.0000,31.69262500,-88.04268333
1.0000,123.0000,32.55996667,-85.81115833
1.0000,21.0000,32.77257778,-86.56679444
1.0000,121.0000,33.22186111,-86.32033889
1.0000,19.0000,34.18226944,-85.63992500
1.0000,65.0000,32.95002222,-87.62346944
1.0000,71.0000,34.65085000,-85.94294444
1.0000,83.0000,34.66517778,-86.84358333
1.0000,31.0000,31.32473333,-86.02088611
1.0000,111.0000,33.32976944,-85.46046111
1.0000,55.0000,33.96599444,-85.86629167
1.0000,75.0000,33.73636944,-87.96042222
1.0000,21.0000,32.88681944,-86.67053333
1.0000,97.0000,30.54772778,-88.17460278
1.0000,99.0000,31.72619167,-87.23974444
1.0000,111.0000,33.35996944,-85.39438889
1.0000,69.0000,31.25752500,-85.23332222
1.0000,45.0000,31.38683611,-85.63530556
1.0000,3.0000,30.98721944,-87.62577500
1.0000,127.0000,33.81597778,-86.98343889
1.0000,123.0000,32.81031944,-85.78751944
1.0000,99.0000,31.72611389,-87.21030833
1.0000,121.0000,33.58759167,-86.17849167
1.0000,123.0000,32.53310000,-85.86068889
1.0000,97.0000,30.56103889,-88.18136667
1.0000,51.0000,32.70286944,-86.09303889
1.0000,17.0000,32.79840000,-85.23380278
1.0000,89.0000,34.53677222,-86.53479167
1.0000,131.0000,32.01960278,-87.31296944
1.0000,53.0000,31.20093889,-87.17428611
1.0000,11.0000,32.18723889,-85.87309167
1.0000,21.0000,32.76467500,-86.62781389
1.0000,19.0000,34.05451389,-85.45958889
1.0000,97.0000,30.66970833,-88.04788333
1.0000,93.0000,34.17668333,-88.03869722
1.0000,99.0000,31.40275278,-87.34209722
1.0000,131.0000,32.02787222,-87.52607778
1.0000,123.0000,32.76866944,-85.80614722
1.0000,105.0000,32.79711111,-87.11496667
1.0000,97.0000,30.70112500,-88.22550000
1.0000,101.0000,32.27422778,-86.17299444
1.0000,43.0000,34.01716389,-86.74750833
1.0000,97.0000,30.67292500,-88.20766667
1.0000,89.0000,34.80652222,-86.57220000
1.0000,89.0000,34.66032500,-86.51727778
1.0000,25.0000,31.61723333,-87.64071667
1.0000,125.0000,33.33146111,-87.57187500
1.0000,113.0000,32.46925833,-85.08332778
1.0000,73.0000,33.80881667,-86.82529444
1.0000,15.0000,33.78471667,-85.92893611
1.0000,97.0000,30.71133611,-88.30390278
1.0000,69.0000,31.24311667,-85.57051389
1.0000,85.0000,32.20822778,-86.55383333
1.0000,7.0000,32.88329167,-87.23081944
1.0000,117.0000,33.32015556,-86.78657500
1.0000,3.0000,30.44295278,-87.88621389
1.0000,125.0000,33.12758333,-87.64590278
1.0000,33.0000,34.64155000,-87.77600556
1.0000,33.0000,34.74870556,-87.69668889
1.0000,3.0000,30.49253889,-87.92344722
1.0000,17.0000,32.94537778,-85.20823333
1.0000,43.0000,34.05962778,-86.86653056
1.0000,83.0000,34.80782778,-86.98726389
1.0000,65.0000,32.58291944,-87.59226389
1.0000,117.0000,33.24297500,-86.57917500
1.0000,83.0000,34.63236111,-86.86658611
1.0000,95.0000,34.25805278,-86.15546111
1.0000,121.0000,33.26402500,-86.22681389
1.0000,19.0000,34.22333889,-85.56699167
1.0000,29.0000,33.55660833,-85.71396667
1.0000,71.0000,34.65668333,-86.00157222
1.0000,45.0000,31.44256389,-85.64900833
1.0000,29.0000,33.64781111,-85.42597500
1.0000,27.0000,33.19163333,-85.73303333
1.0000,79.0000,34.77298333,-87.36996389
1.0000,125.0000,33.27485278,-87.76028333
1.0000,117.0000,33.13288056,-86.87688889
1.0000,15.0000,33.64730833,-85.86523333
