STATE,COUNTY,LATITUDE,LONGITUDE
1.0000,39.0000,31.24851667,-86.49755278
1.0000,101.0000,32.30568333,-86.21303056
1.0000,81.0000,32.49811111,-85.19796389
1.0000,7.0000,32.87988333,-87.31682778
1.0000,125.0000,33.17098611,-87.33141667
1.0000,15.0000,33.72106111,-85.87407778
1.0000,17.0000,32.99573056,-85.31577778
1.0000,127.0000,33.79254167,-87.30638056
1.0000,23.0000,32.19492500,-88.26531389
1.0000,87.0000,32.58117500,-85.75071389
1.0000,125.0000,33.26918889,-87.63945833
1.0000,43.0000,34.21036667,-87.05066944
1.0000,19.0000,34.20902222,-85.76463611
1.0000,75.0000,33.69612222,-88.17095278
1.0000,77.0000,34.92851944,-87.90390556
1.0000,47.0000,32.29048333,-87.23939167
1.0000,73.0000,,
1.0000,3.0000,30.47264444,-87.70261389
1.0000,37.0000,32.99265556,-86.20176111
1.0000,5.0000,31.99642778,-85.11523611
1.0000,63.0000,33.03801667,-88.02665556
1.0000,29.0000,33.51203889,-85.62817778
1.0000,97.0000,30.45089444,-88.11605833
1.0000,73.0000,33.59808889,-86.95457222
1.0000,29.0000,33.57327222,-85.54566111
1.0000,97.0000,30.96693889,-88.31509722
1.0000,97.0000,30.45411111,-88.11604444
1.0000,73.0000,33.36759722,-86.94034167
1.0000,97.0000,30.59159722,-88.07986944
1.0000,93.0000,34.14538611,-87.90690000
1.0000,93.0000,34.17718611,-87.68968889
1.0000,55.0000,34.04050278,-86.12660833
1.0000,5.0000,31.81120000,-85.16311389
1.0000,89.0000,34.78677222,-86.59865833
1.0000,65.0000,32.69736944,-87.54414167
1.0000,131.0000,32.02136944,-87.33848056
1.0000,55.0000,34.06054167,-85.96898889
1.0000,121.0000,33.42768333,-86.13408889
1.0000,109.0000,31.76610278,-85.90456111
1.0000,89.0000,34.89130556,-86.71882500
1.0000,55.0000,34.03075278,-85.98207778
1.0000,125.0000,33.28033611,-87.49095278
1.0000,73.0000,33.41443333,-86.85205000
1.0000,39.0000,31.30566111,-86.39816944
1.0000,101.0000,32.31076389,-86.33658889
1.0000,121.0000,,
1.0000,115.0000,33.63019722,-86.33680556
1.0000,103.0000,34.55827778,-86.58192778
1.0000,97.0000,30.70688889,-88.25183611
1.0000,91.0000,32.26458333,-87.63806944
1.0000,115.0000,33.59878611,-86.33691389
1.0000,7.0000,32.93346111,-87.13430000
1.0000,43.0000,34.24429722,-86.84933889
1.0000,73.0000,33.40548889,-86.94046944
1.0000,97.0000,30.83365556,-88.38877500
1.0000,63.0000,,
1.0000,97.0000,30.84176111,-88.39514722
1.0000,97.0000,30.66727500,-88.04961389
1.0000,67.0000,31.58703889,-85.27628611
1.0000,121.0000,33.44430278,-86.07701111
1.0000,125.0000,33.19960278,-87.47344444
1.0000,123.0000,32.59549444,-85.84813889
1.0000,121.0000,33.14917222,-86.26545833
1.0000,15.0000,33.72651111,-85.81086111
1.0000,71.0000,34.67848611,-86.01004722
1.0000,97.0000,30.39269167,-88.10976667
1.0000,3.0000,30.95288889,-87.84413333
1.0000,115.0000,33.56568889,-86.52374167
1.0000,25.0000,31.64841944,-87.71382778
1.0000,89.0000,34.80089444,-86.68698611
1.0000,117.0000,,
1.0000,97.0000,30.72092778,-88.06816389
1.0000,83.0000,34.77489444,-86.95710278
1.0000,57.0000,,
1.0000,67.0000,31.35548889,-85.20313056
1.0000,89.0000,34.71985833,-86.58539167
1.0000,73.0000,33.47840556,-86.92314167
1.0000,97.0000,30.60786944,-88.07556667
1.0000,33.0000,34.68374722,-87.48424167
1.0000,69.0000,31.24203611,-85.61342778
1.0000,65.0000,32.83622778,-87.48886389
1.0000,13.0000,31.56916667,-86.85458056
1.0000,85.0000,,
1.0000,9.0000,33.98045833,-86.61628333
1.0000,13.0000,31.64850278,-86.72318333
1.0000,117.0000,33.17808889,-86.52328056
1.0000,129.0000,31.15521389,-88.26543889
1.0000,75.0000,33.93754722,-88.02432778
1.0000,69.0000,31.12860556,-85.26513611
1.0000,101.0000,32.36365556,-86.17205278
1.0000,53.0000,31.16145556,-87.37150000
1.0000,97.0000,30.66143611,-88.22498333
1.0000,73.0000,33.40761111,-86.76450556
1.0000,3.0000,30.41761667,-87.72561944
1.0000,13.0000,31.91632222,-86.58245556
1.0000,39.0000,31.27850000,-86.27416389
1.0000,97.0000,30.64506667,-88.17040833
1.0000,3.0000,30.77358333,-87.88342222
1.0000,101.0000,32.26656111,-86.35452222
1.0000,71.0000,34.95010556,-85.92253333
1.0000,19.0000,34.37011111,-85.61392778
1.0000,121.0000,33.23421111,-86.37333611
1.0000,121.0000,33.59203333,-86.16488333
1.0000,117.0000,33.13498611,-86.60683889
1.0000,77.0000,34.95657222,-87.58687778
1.0000,57.0000,33.88608889,-87.88071944
1.0000,29.0000,33.65097778,-85.41060278
1.0000,19.0000,34.30275278,-85.49743611
1.0000,97.0000,30.53028333,-88.29045556
1.0000,43.0000,34.22590556,-86.82921111
1.0000,37.0000,33.08257500,-86.24658333
1.0000,103.0000,34.54517778,-86.90628889
1.0000,73.0000,33.40381389,-86.80461944
1.0000,45.0000,31.49530556,-85.58451944
1.0000,125.0000,33.13285278,-87.65232778
1.0000,13.0000,31.82656944,-86.72213056
1.0000,85.0000,32.24141111,-86.43434167
1.0000,35.0000,31.42605278,-87.15556667
1.0000,89.0000,34.52447222,-86.50851111
1.0000,109.0000,31.75832222,-85.88781944
1.0000,123.0000,32.55942222,-85.81548611
1.0000,77.0000,34.91123333,-87.22099444
1.0000,117.0000,33.35613611,-86.48780556
1.0000,51.0000,32.65588333,-86.27738889
1.0000,95.0000,34.31453333,-86.11252778
1.0000,109.0000,31.78589167,-85.96445000
1.0000,113.0000,32.46468333,-85.02464444
1.0000,55.0000,34.00277222,-86.00412500
1.0000,73.0000,33.56188611,-86.76500556
1.0000,69.0000,31.21151667,-85.42780833
1.0000,97.0000,30.74539167,-88.07607778
1.0000,89.0000,34.72398889,-86.64409722
1.0000,125.0000,33.26661667,-87.60710556
1.0000,89.0000,34.73518889,-86.61255000
1.0000,97.0000,30.53253333,-88.24224722
1.0000,83.0000,34.75836944,-86.83406944
1.0000,121.0000,33.59163611,-86.13925278
1.0000,81.0000,32.47865556,-85.18316389
1.0000,71.0000,34.62721944,-86.27148333
1.0000,127.0000,33.79871389,-87.27534444
1.0000,107.0000,33.40316111,-88.07367778
1.0000,51.0000,32.47430278,-86.36048333
1.0000,73.0000,33.69577222,-86.68860000
1.0000,73.0000,33.43409722,-86.78829167
1.0000,89.0000,34.79436111,-86.61614167
1.0000,123.0000,32.88710000,-85.75111389
1.0000,83.0000,34.90002778,-86.81960278
1.0000,109.0000,31.77924722,-85.96323889
1.0000,121.0000,33.58535000,-85.87943611
1.0000,51.0000,32.58107500,-86.20588333
1.0000,131.0000,32.02684444,-87.53189722
1.0000,83.0000,34.80672222,-87.08078889
1.0000,71.0000,34.71100556,-85.78746944
1.0000,73.0000,33.38433333,-86.78350278
1.0000,73.0000,33.35104167,-86.85661667
1.0000,85.0000,32.22493333,-86.74436389
1.0000,29.0000,33.73128333,-85.43113056
1.0000,89.0000,34.69656667,-86.60323611
1.0000,1.0000,32.59397778,-86.70540000
1.0000,97.0000,30.70030000,-88.06550833
1.0000,105.0000,32.63371389,-87.35282500
1.0000,71.0000,34.93724167,-85.61820000
1.0000,9.0000,34.15504444,-86.45907500
1.0000,79.0000,34.48760556,-87.27653889
1.0000,127.0000,33.87781111,-87.26813056
1.0000,45.0000,31.29616944,-85.72150833
1.0000,89.0000,34.65775833,-86.56962778
1.0000,87.0000,32.41013611,-85.67062500
1.0000,79.0000,34.45641111,-87.48189722
1.0000,125.0000,33.18034444,-87.55695000
1.0000,3.0000,30.46364444,-87.69514722
1.0000,125.0000,33.31603889,-87.60338889
1.0000,73.0000,33.69865278,-86.83430000
1.0000,21.0000,33.02167222,-86.71638611
1.0000,101.0000,32.32921944,-86.33449444
1.0000,51.0000,32.43523056,-86.37241667
1.0000,115.0000,33.87645000,-86.26725278
1.0000,85.0000,32.05104444,-86.49999167
1.0000,13.0000,31.67948333,-86.75464722
1.0000,125.0000,33.20661667,-87.22485556
1.0000,49.0000,34.32141944,-85.82076944
1.0000,93.0000,34.03903889,-87.74374167
1.0000,97.0000,30.46133056,-88.29386111
1.0000,97.0000,30.67622222,-88.14864444
1.0000,125.0000,33.18386389,-87.54314444
1.0000,31.0000,31.55246667,-85.85413611
1.0000,1.0000,32.58583611,-86.79021111
1.0000,89.0000,34.64499167,-86.56691389
1.0000,109.0000,31.81361111,-86.12874167
1.0000,19.0000,34.06486944,-85.51958056
1.0000,87.0000,32.50938056,-85.59814722
1.0000,97.0000,30.79621667,-88.31875556
1.0000,131.0000,31.96085833,-87.42744167
1.0000,115.0000,33.70248611,-86.17987778
1.0000,89.0000,34.84543611,-86.69096389
1.0000,67.0000,31.50035000,-85.29305556
1.0000,127.0000,33.86437222,-87.10626111
1.0000,23.0000,32.18120000,-88.16966111
1.0000,73.0000,33.49772500,-86.90154444
1.0000,9.0000,33.93230556,-86.60012222
1.0000,73.0000,33.58481944,-86.70212778
1.0000,1.0000,32.57046944,-86.50454444
1.0000,15.0000,33.76795278,-85.89281667
1.0000,73.0000,33.62656111,-86.63054444
1.0000,83.0000,34.92978889,-86.90024722
1.0000,27.0000,33.11051667,-85.99295278
1.0000,117.0000,33.37016389,-86.77793611
1.0000,81.0000,32.45016389,-85.36731667
1.0000,39.0000,31.42263611,-86.26101389
1.0000,9.0000,33.95918333,-86.76689167
1.0000,123.0000,32.90577222,-85.90968889
1.0000,1.0000,32.56679722,-86.64132778
1.0000,73.0000,33.49096667,-86.82240000
1.0000,55.0000,34.09173889,-86.11064167
1.0000,55.0000,34.00292500,-85.96889167
1.0000,55.0000,33.98360000,-86.00569167
1.0000,133.0000,34.01252778,-87.37976111
1.0000,83.0000,34.80293611,-86.83040278
1.0000,51.0000,32.55676667,-86.31890833
1.0000,7.0000,33.16728889,-87.19175833
1.0000,73.0000,33.34963333,-86.85975833
1.0000,89.0000,34.65390556,-86.75859722
1.0000,127.0000,33.91014444,-87.62425278
1.0000,1.0000,32.48659444,-86.59686389
1.0000,1.0000,32.52276111,-86.44080556
1.0000,97.0000,30.49524167,-88.34146389
1.0000,73.0000,33.66320278,-86.56660000
1.0000,101.0000,32.34107222,-86.32725278
1.0000,73.0000,33.69668611,-86.65603056
1.0000,97.0000,30.79818333,-88.25968611
1.0000,97.0000,30.66797222,-88.23715556
1.0000,73.0000,33.42932778,-86.83129167
1.0000,101.0000,32.02554167,-86.29102778
1.0000,101.0000,32.30932500,-86.37455278
1.0000,43.0000,34.26210278,-86.65028333
1.0000,93.0000,34.16456667,-88.04274722
1.0000,71.0000,34.55460278,-85.95366667
1.0000,43.0000,34.03934722,-87.08036111
1.0000,43.0000,34.28653056,-86.75382778
1.0000,103.0000,34.53056111,-86.64318611
1.0000,43.0000,34.24754444,-86.96444167
1.0000,21.0000,32.81099444,-86.70789444
1.0000,61.0000,31.10396944,-86.06886111
1.0000,73.0000,,
1.0000,25.0000,31.90136944,-87.74520000
1.0000,83.0000,34.80010556,-87.15057778
1.0000,55.0000,34.01601667,-85.76583611
1.0000,71.0000,34.71808333,-86.10836111
1.0000,121.0000,33.55123056,-85.93051111
1.0000,21.0000,32.79634722,-86.50985278
1.0000,5.0000,31.83805000,-85.50895000
1.0000,61.0000,31.14900000,-85.86572222
1.0000,33.0000,34.70060833,-87.64298056
1.0000,127.0000,33.66604167,-87.22269444
1.0000,71.0000,34.72959167,-86.03752778
1.0000,89.0000,34.73017778,-86.71800000
1.0000,81.0000,32.64068333,-85.35590556
1.0000,83.0000,34.89555833,-86.91100556
1.0000,83.0000,34.91226667,-87.10874167
1.0000,85.0000,32.12889444,-86.60392500
1.0000,85.0000,32.19238333,-86.43462778
1.0000,5.0000,31.66750833,-85.65582778
1.0000,9.0000,34.18719722,-86.50458611
1.0000,101.0000,32.05579722,-86.04729444
1.0000,13.0000,31.88530000,-86.60811944
1.0000,15.0000,33.61667500,-85.73317778
1.0000,15.0000,33.64703333,-85.86746944
1.0000,17.0000,32.85416389,-85.19129444
1.0000,87.0000,32.40556111,-85.95619444
1.0000,17.0000,32.91903611,-85.57896667
1.0000,19.0000,34.21897500,-85.72374167
1.0000,89.0000,34.67963611,-86.71642778
1.0000,21.0000,32.75435833,-86.55511389
1.0000,89.0000,34.94276389,-86.57175278
1.0000,29.0000,33.51974722,-85.72778056
1.0000,89.0000,34.59611667,-86.73666667
1.0000,31.0000,31.34570556,-85.85435000
1.0000,89.0000,34.87420833,-86.73186944
1.0000,33.0000,,
1.0000,33.0000,34.60304444,-87.52197500
1.0000,43.0000,33.96064444,-87.00214722
1.0000,47.0000,32.35188889,-86.96804444
1.0000,93.0000,34.16763333,-88.08406111
1.0000,41.0000,31.80061944,-86.33838056
1.0000,117.0000,33.20081667,-86.78941944
1.0000,39.0000,31.39559722,-86.49282778
1.0000,47.0000,32.38412222,-87.01120833
1.0000,77.0000,34.82848056,-87.39145556
1.0000,121.0000,33.11487500,-86.42969444
1.0000,47.0000,32.43149444,-87.01954444
1.0000,65.0000,32.91925833,-87.63914722
1.0000,47.0000,,
1.0000,49.0000,34.49138889,-85.96594444
1.0000,49.0000,34.67873611,-85.69164167
1.0000,21.0000,32.93656667,-86.73659167
1.0000,49.0000,34.71298889,-85.67866389
1.0000,99.0000,31.58045556,-87.27086944
1.0000,43.0000,34.19448333,-86.95543889
1.0000,103.0000,34.49495833,-86.72614444
1.0000,51.0000,32.55821667,-86.36233333
1.0000,119.0000,32.56284722,-88.13768889
1.0000,55.0000,34.08416944,-86.02560556
1.0000,109.0000,,
1.0000,89.0000,34.96193056,-86.58728056
1.0000,15.0000,33.76793333,-85.89280000
1.0000,15.0000,33.76326944,-85.77366667
1.0000,127.0000,33.81883611,-87.15190833
1.0000,99.0000,31.66620556,-87.21921111
1.0000,3.0000,30.33413889,-87.70910556
1.0000,7.0000,32.87793333,-87.03707222
1.0000,53.0000,31.02793611,-87.04716389
1.0000,55.0000,33.99993056,-86.00418889
1.0000,33.0000,34.63062222,-87.48466667
1.0000,57.0000,33.76356111,-87.79003889
1.0000,1.0000,32.53950833,-86.44836111
1.0000,59.0000,34.44962778,-88.07550556
1.0000,33.0000,34.68416389,-87.52897222
1.0000,61.0000,31.17284444,-85.93435278
1.0000,71.0000,34.53877778,-86.07415556
1.0000,63.0000,32.71668611,-88.07475556
1.0000,71.0000,34.66316389,-86.10080000
1.0000,71.0000,34.68008056,-86.33042778
1.0000,3.0000,30.54765000,-87.57999722
1.0000,117.0000,33.37794722,-86.70957778
1.0000,125.0000,33.04863611,-87.41223333
1.0000,85.0000,32.20062778,-86.41496944
1.0000,23.0000,32.06226389,-88.22888056
1.0000,131.0000,31.85796389,-87.38107778
1.0000,91.0000,32.09552778,-87.65800833
1.0000,3.0000,30.61221111,-87.56995278
1.0000,91.0000,,
1.0000,15.0000,33.61810000,-85.70601944
1.0000,71.0000,34.57996389,-85.91860000
