"","County","State","Fatalities.Percent","X","DIST_br","DIST_fu","DIST_ho","DIST_in","DIST_li","DIST_ma","DIST_hi","DIST_sc"
"17","KLAMATH COUNTY","Oregon",0.0262688312021272,2141,3901.46439165,30634.7437360625,91811.520725625,13920.188684625,100862.355500625,353479.8569625,64675.77986125,15689.0552397687
"18","LAKE COUNTY","Oregon",0.0520533995052966,2142,5230.1450358,96520.6199857143,97801.9303057143,21598.8390294286,204176.140771429,333334.6751,136165.097057143,18399.6401285714
"19","LANE COUNTY","Oregon",0.0113733568168668,2143,1360.87334240722,10420.6459185796,21949.7155470685,6479.54520541074,76303.7441042593,361107.369412963,156829.215640741,4469.9089783
"20","LINCOLN COUNTY","Oregon",0.0173978464816802,2144,2150.762696257,12908.4103018,59529.214915,9965.327095848,72116.387969,307528.77714,140664.24662,7890.99218153
"21","LINN COUNTY","Oregon",0.0187774001345048,2145,1606.081592272,10392.79232083,17541.56693915,4347.2699465505,25991.21841205,303964.34146,100708.587034,3403.695305285
"22","MALHEUR COUNTY","Oregon",0.0263906337819567,2146,6245.9893523,65121.12467,45092.18117775,20800.007608275,399043.3813625,318467.2493625,226146.8344,11735.6697272375
"23","MARION COUNTY","Oregon",0.0100514595112148,2147,1807.80734531,6373.46716511064,15134.4686787851,4666.46519786489,15693.479833834,251078.055568085,54567.1679534043,4059.81624823617
"24","MORROW COUNTY","Oregon",0.01956738335269,2148,2403.7890985,22999.0644655,22956.355941,5835.8074935,140850.395525,48803.23145,86304.8298575,2722.5281864
"25","MULTNOMAH COUNTY","Oregon",0.00603320219775773,2149,989.770626851029,1431.09022286853,3847.37046761765,1327.75484651176,4162.04329325147,186624.447610294,9713.36336779265,938.039673092647
"26","POLK COUNTY","Oregon",0.0142603669599032,2150,1338.07330985833,6290.66644158333,17600.46178025,5487.00888875,18746.5030526667,262764.927991667,78207.97616,5387.39695025
"27","SHERMAN COUNTY","Oregon",0.181446473190727,2151,3972.82202645714,46512.3611128571,38514.7416714286,11326.7117632857,135220.744328571,149811.5094,132840.441771429,11275.0580677143
"28","TILLAMOOK COUNTY","Oregon",0.0301830663347678,2152,2038.96148905,16306.39117125,53930.65951875,9677.4262202125,72103.69752625,224668.31545,93753.94731875,7971.10296225
"29","UMATILLA COUNTY","Oregon",0.015857156762786,2153,1498.78249542773,15085.5165365909,14097.0295465455,5397.24969474545,160193.433327273,65460.0868968182,60668.3018155455,5854.81125716364
"30","UNION COUNTY","Oregon",0.0155896285214315,2154,1797.2283372,62063.4704628571,21928.7443422857,7490.61977771429,213512.828942857,133384.051771429,78782.7558342857,12434.9193178571
"31","WALLOWA COUNTY","Oregon",0.0196176560791655,2155,1486.011525,92523.73892,103020.8662,38191.9256,254478.3902,210556.432,60410.48506,5046.727075
"32","WASCO COUNTY","Oregon",0.0254664844398858,2156,4172.80368855556,37714.6278811111,45433.4076677778,10611.9370894667,107871.798104444,212354.516733333,93780.4430411111,21289.4561664444
"33","WASHINGTON COUNTY","Oregon",0.00484939819393319,2157,1156.12949716261,1967.39264982,5093.69394398261,1405.41676671261,8719.97959869565,191305.308734783,20373.9656072174,1375.87827914348
"34","WHEELER COUNTY","Oregon",0.0778586598018267,2158,157.0282519,74796.9304,59563.140685,3153.591963,206215.393,197375.93615,191731.17355,4865.904927
"35","YAMHILL COUNTY","Oregon",0.0117058507445516,2159,1164.71828418,4389.675704,10994.8601679,3367.422766491,14136.0476446,222175.86537,45188.810696,2171.30932861
