LONGITUDE,LATITUDE
-118.334747,34.102245
-118.261525,34.047999
-117.822149,34.102163
-118.008568,33.759191
-121.495000,38.575960
-121.501000,38.581880
-122.710700,38.437954
-118.265645,33.770583
-118.487400,34.310885
-118.074953,33.947829
-121.495186,38.574871
-118.227471,34.066854
-118.369400,34.036482
-118.236336,34.050681
-118.064000,34.068720
-118.235685,34.040057
-117.723979,34.063008
-122.143800,37.415174
-121.495000,38.575960
-112.106225,33.420271
-106.495058,31.757520
-111.940241,33.429430
-118.420055,33.941974
-88.967226,40.453173
-117.584642,34.035600
-94.094000,43.630360
-94.161500,45.514970
-94.010798,44.186778
-94.149900,43.760430
-117.243000,32.899470
-117.148500,32.769930
-118.493319,34.015192
-118.473000,34.027320
-117.002184,33.096368
-112.006400,33.434750
-117.520481,33.890558
-117.459100,33.911150
-117.223743,34.063857
-118.147625,34.147591
-118.152235,34.144954
-118.149800,34.144525
-118.141163,34.143302
-118.150046,34.118349
-115.257149,36.214646
-76.151530,43.035811
-111.634523,33.426007
-112.145786,33.498567
-119.654884,36.301339
-117.584642,34.035600
-119.336803,36.168941
-104.813000,39.767860
-104.709695,39.843538
-80.161151,25.906864
-91.185477,30.471602
-106.623000,35.072160
-122.887680,45.538128
-111.981000,41.212600
-112.096000,38.735240
-92.500576,44.066429
-95.787864,36.023055
-89.028040,42.223470
-93.251000,44.974070
-71.433094,41.940381
-72.063800,41.527740
-117.918316,33.800172
-118.398500,34.074200
-117.316550,33.120138
-117.940150,33.700243
-117.993800,33.653150
-117.932243,34.124432
-117.226000,32.870930
-118.192000,33.763700
-118.199337,33.767411
-118.418674,34.060464
-118.381600,33.946207
-118.409000,33.943950
-117.871188,33.615861
-117.561000,33.923487
-118.553631,34.239137
-117.575000,34.071220
-119.173000,34.229350
-116.543600,33.823353
-117.372000,34.099610
-117.460981,33.916194
-117.375215,33.977359
-117.380000,34.018900
-121.588890,38.690050
-117.160600,32.717398
-122.410418,37.770769
-118.448757,34.020478
-118.480080,33.998527
-118.432204,34.156143
-117.152000,33.496050
-118.849000,34.175070
-118.351800,34.140601
-118.448610,34.209789
-118.350951,34.062928
-118.157151,33.948468
-117.284000,33.037080
-117.163848,32.707886
-117.372000,34.097740
-117.929708,33.616697
-118.144668,34.698289
-122.415200,37.806190
-121.427765,38.601402
-121.430656,38.551797
-96.213100,43.647830
-86.282600,39.739030
-96.893900,32.724420
-96.773100,32.754010
-104.800000,40.006990
-104.797307,38.753882
-87.833000,41.831260
-73.777047,42.635536
-97.458995,35.225669
-97.248481,34.704604
-96.766346,35.712729
-96.127772,35.993694
-96.381435,33.992858
-75.279264,40.008996
-80.234951,36.088013
-89.643767,39.792342
-112.106225,33.420271
-111.987205,33.437284
-117.332360,34.510458
-76.311697,36.941780
-121.102227,38.936964
-119.025407,35.392865
-121.387376,36.817722
-122.073000,38.001330
-121.317000,38.729920
-121.392000,38.481690
-77.052200,38.850130
-81.866278,41.414961
-86.187971,43.201251
-83.677327,42.233344
-117.936650,33.693799
-118.030858,34.074496
-118.468000,34.027910
-118.045000,33.954860
-116.359946,33.744481
-118.825419,35.199933
-115.547845,32.794914
-119.683954,34.421586
-119.455000,36.604170
-119.241000,35.749930
-118.811000,34.286170
-117.153000,32.705980
-83.176053,42.392497
-83.767000,42.242590
-83.068211,42.341747
-85.675386,42.957943
-117.150000,33.141220
-92.149157,38.549940
-100.774960,46.823810
-88.529100,42.670030
-101.885000,35.267350
-106.603000,31.971870
-71.490692,43.210130
-68.010502,46.858725
-73.429465,41.082623
-74.232127,40.782609
-74.071708,40.875985
-74.733516,41.084055
-74.569435,39.417137
-73.825930,42.697274
-74.673236,41.651469
-75.272150,43.053297
-78.890100,43.134700
-79.050599,42.361634
-78.859531,42.859394
-77.193797,42.862067
-76.975578,42.935011
-76.943794,42.647757
-79.782056,40.541391
-76.627219,40.574528
-76.370031,40.083772
-76.938578,40.763683
-75.181929,40.990426
-75.417931,41.179630
-75.850200,41.837640
-75.788100,38.714400
-77.646200,39.497870
-77.987308,38.480966
-77.501617,37.419642
-79.930780,39.625901
-80.239900,36.078040
-79.796000,35.359180
-79.458600,36.106520
-80.256300,35.821030
-79.773800,36.040410
-81.055200,35.250340
-80.479600,35.674970
-78.355300,34.990300
-81.481500,34.795490
-80.247600,32.776990
-80.726800,32.213210
-84.855400,34.231310
-84.695200,33.326130
-84.417200,33.795600
-83.890500,34.251120
-82.034500,33.450950
-83.002917,30.304634
-81.576630,30.314716
-81.704123,30.329949
-85.720366,30.180809
-81.419681,28.577259
-81.232029,28.568899
-82.396320,28.003132
-86.903500,33.342210
-85.969800,34.399880
-85.149900,31.911990
-86.263800,31.713320
-86.448900,32.297390
-85.829700,33.649670
-85.620000,33.921390
-85.362400,33.138690
-85.476100,33.331510
-85.371192,32.613829
-86.464686,35.918605
-83.911855,35.958813
-89.704111,34.877258
-89.719676,34.349359
-88.943767,34.752067
-88.849377,33.443302
-89.394281,31.822331
-89.153724,32.332194
-88.728155,32.042666
-88.628319,31.663929
-89.092858,30.386726
-90.102782,31.127626
-84.071370,42.599548
-86.441300,37.056570
-84.361044,41.401206
-83.793841,41.600339
-81.526606,41.021217
-80.568669,41.234142
-81.496308,40.536455
-84.183775,40.287838
-83.689722,39.923786
-84.119623,39.801959
-86.191400,39.686630
-100.347000,46.822540
