LONGITUDE,LATITUDE
-83.8591,39.9212
-83.6927,41.712
-83.691,41.7089
-83.5566,41.6595
-83.5566,41.6595
-83.5524,41.6595
-83.6819,41.5573
-82.4521,40.3987
-82.4474,40.0987
-84.3761,39.5089
-84.5724,39.4159
-84.5613,39.4023
-84.5172,39.3123
-84.2072,39.4103
-81.2423,41.7228
-81.2976,41.7281
-81.3465,41.6642
-81.3579,41.6481
-81.4329,41.6256
-81.0473,41.8184
-80.8315,41.8489
-80.962,41.7995
-80.7948,41.8812
-84.5783,40.8506
-83.4541,39.8926
-81.3365,40.4017
-83.6522,41.0176
-81.5773,40.0412
-81.784,40.8376
-81.7637,40.832
-81.9329,40.8206
-84.6394,40.4803
-83.7299,40.1078
-84.3413,41.2842
-83.4271,39.5481
-83.0041,39.1159
-83.2799,40.8406
-84.6347,40.0884
-83.368,40.2292
-83.1741,41.0987
-83.161,41.1314
-82.8016,40.7314
-84.1444,39.0798
-84.251,39.1937
-83.596,40.6464
-83.1346,41.3389
-82.5857,39.7417
-82.5771,39.7176
-84.1674,39.7737
-84.1613,39.7381
-84.5888,39.1242
-84.4994,39.137
-84.4749,39.1887
-84.2005,39.7481
-83.6033,41.6198
-81.5523,41.552
-80.6387,41.0737
-83.0346,40.0303
-80.6567,41.1139
-81.7743,41.4042
-81.4893,41.5806
-81.7315,41.3814
-81.1023,40.9039
-81.3846,40.8273
-81.3951,40.8126
-81.3743,40.8042
-84.1005,40.7817
-82.933,41.5056
-83.811,39.9414
-82.4449,40.4131
-82.4627,40.7439
-83.7563,40.3692
-80.6584,40.3678
-84.1686,40.2873
-81.5007,41.0798
-81.4771,41.1326
-82.9555,39.9487
-82.1093,39.3201
-82.1138,39.327
-81.8382,41.1378
-82.2249,41.2953
-82.2424,41.4375
-82.2377,41.4362
-82.224,41.3992
-82.2082,41.1648
-84.2486,39.6373
-84.4697,39.1659
-84.4972,39.1292
-84.5038,39.1381
-84.5083,39.1398
-84.5033,39.1403
-84.5213,39.1398
-84.3691,39.1492
-84.5208,39.1076
-84.5213,39.1014
-84.3485,39.0856
-82.9424,39.9284
-83.018,39.9951
-82.9485,40.1128
-83.1374,39.9528
-82.8427,39.9773
-83.0049,40.0878
-83.5552,41.6834
-80.5867,41.9373
-84.248,40.1545
-81.2443,41.1526
-81.8362,40.7656
-81.5254,41.0795
-81.5896,41.0148
-82.0968,41.3667
-81.5315,41.0787
-81.5109,41.1328
-81.5751,41.3487
-81.5134,41.0973
-83.5422,41.6678
-81.4307,41.0164
-84.4977,39.1292
-84.193,39.6964
-84.5419,39.1934
-84.6127,39.1431
-84.2038,39.6356
-84.6069,39.1353
-83.8974,40.8873
-84.0858,40.7359
-83.4238,41.1631
-81.644,41.5012
-81.6223,41.5023
-84.4094,39.2603
-84.3416,39.2523
-84.4236,39.2556
-84.5708,39.2048
-84.5019,39.1342
-84.5058,39.1373
-84.5047,39.1403
-84.5205,39.1353
-84.4799,39.1873
-84.2766,39.5587
-83.0896,40.3053
-84.1174,40.7409
-84.2161,39.7731
-83.8399,39.444
-84.4711,39.1931
-82.201,38.8098
-81.6223,41.5023
-81.9438,41.4356
-81.8246,41.4345
-81.3901,41.4353
-81.4332,41.6245
-84.565,40.5492
-82.9785,39.9534
-82.0454,39.0379
-81.8476,40.2706
-84.4761,39.1331
-82.0162,39.9748
-82.0129,39.9548
-82.4507,40.0481
-84.3708,40.5445
-82.1129,39.3367
-112.0796,33.4812
-84.1352,41.5417
-82.4296,39.5481
-112.0424,33.4539
-81.8765,41.4825
-111.0009,32.227
-81.5485,41.5992
-81.5032,41.4542
-81.6549,41.4701
-81.7396,41.4809
-81.6062,41.4848
-81.5015,41.4417
-81.6182,41.5051
-81.824,41.4503
-81.6185,41.4378
-81.8315,41.3701
-81.6162,41.5098
-81.4332,41.6256
-80.6556,41.1617
-81.551,41.5953
-81.6304,41.2928
-81.6524,41.5101
-81.6962,41.4612
-81.6137,41.5134
-81.7649,41.3681
-81.5993,41.4926
-81.6073,41.4828
-81.6251,41.5039
-82.8416,41.2839
-81.1893,39.9928
-80.7409,40.0298
-83.5355,38.7942
-83.8969,38.8587
-83.0174,39.9953
-81.9588,41.4795
-81.6807,41.3056
-84.3913,39.1606
-82.8505,40.5481
-84.4555,39.2437
-84.4802,39.2767
-84.3805,39.2056
-81.6971,41.4612
-81.5348,41.3951
-111.8668,33.4689
-82.2432,39.4634
-81.451,39.4159
-80.8323,40.9003
-82.9441,39.5995
-82.9374,39.6101
-81.4348,41.5184
-84.5041,39.1364
-83.6063,40.6509
-81.2601,40.8384
-81.4382,41.2478
-84.1263,41.3914
-81.9201,40.5651
-82.4863,40.3956
-82.4824,40.394
-83.388,39.3487
-82.9424,39.9309
-83.0549,39.9581
-82.9955,39.9326
-83.0216,39.957
-83.0085,39.984
-83.0594,39.9634
-81.5871,40.0712
-83.016,39.9178
-82.9955,39.9317
-81.674,41.4967
-80.6584,41.0967
-81.5173,40.8062
-81.5051,40.7662
-81.7076,41.4873
-81.4046,40.4709
-81.6643,41.4928
-81.7296,41.4751
-81.6518,41.5195
-81.5148,40.7987
-81.5143,40.7987
-96.1003,35.9923
-97.4275,35.2284
-97.6331,35.5112
-96.1144,35.9948
-97.5845,35.5264
-95.1222,36.6592
-97.9628,35.0487
-97.2145,35.0162
-97.5486,35.407
-95.9692,36.1462
-96.2175,34.5412
-98.3809,34.6267
-96.1405,34.3723
-95.9831,36.1498
-96.9275,35.2973
-95.9858,36.1773
-97.9806,35.5303
-97.5231,35.4781
-95.9656,36.1343
-97.8712,36.3934
-96.9228,35.2953
-96.9617,34.4943
-99.5557,36.5714
-98.4162,34.6487
-98.4348,34.6104
-98.4631,34.5929
-98.492,34.5915
-98.3937,34.5948
-96.9964,34.5059
-122.6359,45.5146
-118.803,45.6537
-124.1793,43.1796
-122.7945,45.3118
-118.8167,45.6712
-123.0931,44.0465
-122.4954,45.5285
-123.422,42.5034
-122.5593,45.516
-122.5887,45.5051
-119.5475,45.3557
-122.6006,45.5165
-122.614,45.5279
-118.7694,45.6735
-123.1029,44.0501
-122.8387,42.4423
-85.4016,32.9168
-86.1608,34.222
-120.8375,44.3121
-87.63,33.2271
-121.1697,44.2881
-86.7858,33.5123
-123.0345,44.9332
-121.2692,44.0679
-121.1198,44.6379
-122.7415,45.379
-122.6637,45.5318
-122.6957,45.5596
-122.6915,45.5304
-122.6984,45.5304
-122.6693,45.5429
-122.8207,45.8637
-122.772,45.511
-121.1645,45.5873
-123.254,44.6026
-122.6523,45.4623
-123.2151,45.1732
-122.9787,45.5198
-123.0909,45.5171
-118.1061,45.3301
-87.6475,34.8373
-86.5027,31.3135
-122.5595,45.4318
-121.5248,45.7046
-119.3081,45.8462
-75.1427,40.0357
-75.2024,40.0823
-80.0031,40.457
-79.7375,40.6176
-75.4293,40.6151
-75.5927,41.9467
-85.3594,31.2274
-80.3423,40.669
-80.2965,40.6795
-75.231,40.6862
-77.5578,40.5887
-78.0119,40.4945
-80.0245,40.4015
-75.303,39.9265
-79.8812,40.8665
-77.2019,40.1981
-88.0514,30.6724
-79.9081,40.1476
-79.8906,40.4448
-86.0197,34.0726
-79.9462,40.8681
-75.1682,39.9579
-75.1891,40.1876
-75.413,40.1559
-74.9654,40.1371
-75.7263,39.9462
-75.1299,39.9901
-75.2435,40.0954
-76.8864,40.977
-87.5264,33.2051
-75.1732,39.9582
-75.1035,40.0259
-76.6063,40.9676
-75.1582,40.0398
-75.1727,39.9451
-80.1728,39.9006
-75.9694,40.564
-80.0873,42.1337
-75.3385,39.9948
-75.9621,40.9481
-76.6764,40.264
-80.2364,40.1601
-78.4139,40.4434
-75.0813,40.1096
-76.9216,40.2537
-86.7233,33.5643
-85.7411,32.8187
-75.0896,40.0723
-80.0889,40.3784
-75.0921,40.0359
-85.9452,31.7815
-80.0664,42.1403
-75.2621,39.9884
-78.5597,40.447
-87.6831,34.7951
-77.5678,40.6176
-80.0095,42.1484
-79.9601,40.4367
-80.1089,40.3273
-78.4331,40.0254
-79.942,40.2062
-75.623,40.2432
-78.9192,40.3051
-79.8453,41.9062
-75.2143,39.939
-78.9175,40.3062
-79.9856,40.4362
-78.4089,40.5006
-78.7742,40.6459
-79.9617,40.4403
-75.3357,40.1243
-75.4077,40.644
-76.7747,41.2098
-78.3886,40.339
-75.0413,40.0584
-75.8888,41.2698
-75.3502,40.1337
-75.1057,39.9901
-75.1496,39.9657
-80.0906,40.4728
-80.3362,41.1148
-75.0985,40.0187
-75.156,39.9454
-74.9802,40.1118
-76.4625,40.2681
-79.9023,40.477
-76.8983,40.2876
-85.3983,31.2243
-75.9488,40.3312
-75.4305,39.9123
-75.3271,40.1118
-76.5197,41.9804
-79.9859,40.4456
-75.5291,40.0109
-75.3316,40.1232
-75.1707,39.9262
-75.1396,39.9907
-80.0662,40.3784
-79.9531,40.4676
-80.0367,40.477
-76.3211,40.0404
-75.1638,39.9718
-75.9127,40.3384
-75.9746,40.9645
-75.1496,39.9715
-75.3932,40.6084
-75.1318,39.9757
-80.0787,42.1114
-76.8889,40.8168
-79.9398,40.4548
-76.5705,40.8059
-75.0429,40.0637
-79.0378,40.0031
-80.1462,41.6337
-78.9475,40.3012
-75.141,39.9773
-75.3196,39.8776
-75.153,40.0062
-79.2409,40.4178
-75.1791,39.9076
-75.3674,40.1587
-79.1609,41.9053
-76.1038,40.3301
-75.2085,39.9998
-79.9462,40.462
-75.8666,41.2581
-75.1652,39.9632
-80.1045,40.3876
-80.1195,42.1123
-76.9852,41.2604
-77.4922,39.8462
-87.5281,33.2037
-76.718,39.9468
-76.6927,39.9673
-76.6497,39.9893
-79.9592,40.4428
-79.9589,40.4426
-79.9531,40.4467
-79.9859,40.4403
-79.9603,40.4434
-76.2802,40.0415
-76.8755,40.2843
-77.1614,40.2118
-75.6466,41.4004
-78.5781,41.4265
-75.8127,41.3904
-75.638,41.4309
-75.656,41.3945
-75.7121,41.4329
-80.1123,40.5159
-79.9231,41.3717
-86.79,33.5029
-86.7303,33.549
-75.5082,40.164
-77.4747,41.1306
-80.0006,40.0095
-76.2313,41.0704
-75.5219,40.5662
-80.2903,40.6081
-75.6621,41.4134
-75.7255,41.3809
-75.7913,40.0018
-76.3036,40.047
-75.6441,41.4073
-75.653,41.4131
-76.8164,40.2843
-75.1046,40.0818
-86.0486,34.662
-75.3213,40.0193
-75.1213,40.1193
-75.3263,40.3634
-75.2482,39.9896
-75.218,39.9607
-75.2282,39.9512
-75.458,40.2276
-75.098,40.0468
-75.0896,40.0401
-75.0896,40.0529
-75.2105,40.0034
-75.213,40.0034
-75.2113,40.0793
-76.0163,40.3779
-76.013,40.3834
-75.9063,39.8859
-80.2715,42.0234
-80.0409,42.1006
-79.9476,40.8759
-79.147,41.8795
-80.0087,40.454
-79.9584,40.442
-76.0788,41.1887
-79.7484,40.9392
-75.413,40.1557
-76.6189,40.1623
-75.736,41.4829
-75.7913,40.0018
-79.8976,40.7576
-77.493,39.8445
-76.5955,40.9484
-79.9323,41.3709
-75.4452,40.684
-75.2682,39.9268
-75.3335,39.9751
-75.3488,39.9218
-75.2835,39.9543
-79.3934,40.3212
-78.775,41.1148
-80.1923,40.2453
-80.2464,40.184
-71.4098,41.812
-71.4303,41.8434
-71.4334,41.8365
-71.4209,41.8068
-71.4595,41.8551
-87.7986,32.3129
-88.0808,30.6969
-87.3211,31.4979
-85.3972,31.2271
-87.7184,34.512
-87.6478,34.7434
-82.7071,34.8746
-81.1182,34.0079
-81.1137,34.0057
-81.1123,34.0029
-87.5164,33.2101
-80.3379,33.9224
-82.4565,34.9757
-82.3729,34.8893
-82.3668,34.9076
-82.4229,34.846
-81.8765,34.4524
-79.9426,32.7774
-80.0665,34.376
-81.099,34.3726
-79.4478,33.7499
-80.9756,34.0932
-79.9623,32.7946
-79.9509,32.7827
-81.0129,34.0138
-81.0331,34.0279
-82.421,34.8401
-82.6612,34.5257
-82.1565,34.1757
-82.9632,34.6562
-81.6359,35.0879
-81.6062,34.289
-81.9301,33.7787
-82.3832,34.1607
-81.1829,34.6843
-81.2115,34.709
-79.3992,34.1813
-79.3973,34.1918
-79.2539,34.2074
-79.2537,34.199
-81.0282,33.3077
-82.2357,34.9476
-82.4121,34.8187
-82.2484,34.7204
-81.089,32.8546
-79.2837,33.3799
-79.6839,34.6185
-81.6259,34.7132
-81.629,34.7121
-81.2487,32.966
-82.579,34.4732
-81.2429,34.9912
-81.0509,34.9563
-81.0398,34.9507
-82.1751,34.1843
-82.1432,34.1993
-82.1579,34.181
-80.0609,33.4396
-81.8751,34.466
-81.879,34.4715
-82.0212,34.5026
-82.027,34.4896
-80.602,34.2602
-80.5901,34.2529
-81.6551,35.071
-81.3612,33.2554
-79.9031,34.6924
-80.2115,33.6871
-79.3648,34.4213
-81.7621,33.571
-81.7293,33.5643
-81.7298,33.5651
-80.2592,34.2279
-80.6876,32.4171
-80.7132,32.221
-79.8692,34.314
-79.8373,34.3146
-80.9859,32.4955
-79.8309,33.6654
-79.8187,33.6599
-80.7878,34.7179
-80.7881,34.7188
-79.7659,34.189
-79.7603,33.8807
-79.767,34.196
-79.8109,34.236
-79.759,34.1968
-79.8045,34.2321
-79.7645,34.189
-80.8529,33.4974
-80.8526,33.496
-80.8306,33.5402
-80.8679,33.5015
-82.9874,34.6954
-82.6068,34.8407
-82.8338,34.6773
-79.0592,33.8396
-78.82,33.7585
-78.5986,33.8832
-78.8986,34.0574
-81.9368,34.9643
-81.8957,34.9785
-81.9401,34.9671
-82.0232,34.7448
-81.0331,34.0065
-81.0209,34.0082
-80.9831,34.0857
-81.0184,34.0104
-80.9798,34.0757
-80.9381,34.0121
-80.9931,34.0907
-81.0304,34.0182
-81.027,33.9957
-80.9812,34.079
-80.3423,33.9238
-82.4115,34.8201
-82.6465,34.5134
-79.9523,32.7824
-79.8565,32.8138
-79.9551,32.8038
-79.9373,32.778
-79.9518,32.7832
-79.9498,32.783
-79.9456,32.7838
-80.0731,32.976
-88.0725,30.693
-82.4037,34.8396
-96.557,43.3041
-96.715,43.5341
-98.5248,44.888
-97.1212,44.9111
-98.2115,44.3619
-98.0087,43.7139
-98.4793,45.4616
-96.7428,43.5355
-85.9705,32.9304
-103.4763,43.4375
-103.2524,44.0778
-86.788,33.5076
-103.2716,44.0767
-103.8524,44.4942
-103.5985,43.7041
-103.4671,44.4105
-103.2182,44.0567
-84.0505,35.8737
-85.1341,35.0565
-86.4719,35.4937
-83.958,35.7565
-84.8699,35.1904
-84.8697,35.1776
-89.8904,35.1162
-84.6908,35.8656
-86.0641,34.6737
-86.0992,35.4737
-85.7005,35.4073
-85.0216,35.9431
-83.9149,35.9542
-83.8924,36.0612
-84.6063,35.4401
-84.5947,35.4426
-83.9371,35.957
-86.0897,35.1756
-87.0214,35.1962
-82.7418,36.1834
-88.2303,35.2284
-83.0185,36.3995
-88.3106,36.2967
-83.841,36.0854
-82.5549,36.5543
-82.514,36.5504
-86.2311,35.3823
-89.9268,35.1045
-83.9271,35.9776
-87.34,35.249
-87.3417,35.2729
-86.58,35.1492
-87.0667,35.607
-86.2825,36.2037
-85.2608,35.0417
-85.3355,35.0256
-86.7372,36.2509
-84.0074,35.9737
-89.9379,35.0573
-84.0996,35.917
-85.2675,35.0348
-84.9972,35.5151
-86.7958,36.2026
-83.9269,35.9929
-86.8017,36.1526
-84.0391,35.9392
-87.757,35.3245
-82.2393,36.3446
-82.2476,36.3462
-82.2196,36.3471
-82.5321,36.5359
-82.5304,36.5337
-82.8457,36.1518
-90.0318,35.139
-83.9432,35.9406
-84.3341,35.7348
-86.6864,36.0873
-86.6794,36.1037
-85.2911,35.049
-86.7414,36.2162
-84.2419,36.0265
-84.2449,36.0248
-84.2471,36.0234
-84.2421,36.0204
-84.2433,36.0256
-84.8672,35.1551
-84.8822,35.1931
-84.3855,35.027
-84.023,35.8706
-83.9588,35.7542
-87.3384,35.2209
-87.4409,35.0792
-83.2196,36.5279
-84.4633,35.6009
-88.5742,35.1626
-87.6889,36.3198
-82.8324,36.1645
-82.8288,36.1662
-87.5614,35.5509
-84.943,36.4323
-89.3851,36.0342
-89.3798,36.0478
-86.0717,35.827
-86.1686,36.3887
-85.715,35.002
-85.5147,35.1995
-83.9891,35.9245
-86.0836,35.4687
-86.0817,35.4776
-86.0833,35.4909
-87.0042,35.1879
-86.0264,36.5195
-84.5516,35.9354
-86.8811,36.5084
-86.7869,35.4495
-86.7856,35.4651
-88.6387,35.4465
-88.6426,35.4412
-88.6192,35.4454
-88.1225,35.6359
-88.1078,36.0551
-87.7922,36.0759
-83.5727,36.4523
-89.6776,35.5356
-85.5091,36.1689
-85.5319,36.1298
-89.5495,35.7459
-89.547,35.7279
-89.5398,35.7431
-89.5395,35.744
-89.5304,35.7467
-85.9144,35.2084
-83.4952,36.1229
-83.4927,36.1206
-84.1285,36.5737
-89.2428,35.6109
-87.4592,35.7798
-87.4472,36.6364
-87.3625,36.5187
-87.3133,36.5153
-87.4581,36.6298
-88.9995,35.2687
-83.3035,36.2145
-83.3049,36.2129
-84.8569,35.6915
-88.4103,36.0226
-88.4895,36.1376
-89.0442,36.4142
-85.7408,35.6984
-85.743,35.7001
-86.6219,36.3248
-86.5125,36.5556
-86.4444,36.3848
-86.4355,36.3903
-85.6561,36.3489
-85.2538,31.5543
-88.8317,35.6367
-88.8259,35.6542
-85.9717,36.2587
-85.95,36.2631
-85.4597,35.9265
-83.9366,35.9573
-85.5047,36.542
-86.8842,35.9159
-88.9045,35.8226
-88.8712,36.3381
-85.3869,31.2057
-88.8001,36.1565
-88.8684,36.3351
-85.8294,35.9615
-85.8144,35.9578
-85.2577,35.0454
-85.2669,35.0326
-85.2619,35.0498
-85.3077,35.0479
-85.303,35.0467
-85.3019,35.1234
-85.1888,35.2459
-85.461,31.2474
-85.238,35.137
-85.2586,35.0448
-85.1219,35.027
-85.3969,31.221
-86.2739,36.1953
-83.5393,35.8551
-86.3794,35.914
-86.3814,35.8487
-86.5103,35.9737
-88.4,35.6551
-88.939,35.9628
-88.9312,35.9701
-85.363,31.216
-87.3761,36.0734
-86.8022,36.1542
-86.84,36.1523
-85.3708,31.1966
-86.7458,36.1395
-86.6381,36.1598
-86.6425,36.1784
-86.7494,36.1826
-86.7664,36.1573
-86.8461,36.1773
-86.8111,36.1548
-86.7219,36.0778
-86.6825,36.2548
-86.8097,36.1537
-90.0315,35.1412
-89.8643,35.0984
-90.0443,35.1537
-90.0431,35.1529
-90.032,35.1451
-90.019,35.1365
-90.0212,35.0329
-89.9968,35.1118
-90.0293,35.1434
-90.0306,35.1395
-90.0298,35.1518
-90.0281,35.1301
-90.0326,35.144
-84.5222,35.3448
-82.2162,36.5959
-88.1186,33.7498
-99.7173,32.4182
-87.7006,34.7456
-96.2786,32.7379
-97.3434,32.7299
-97.7361,30.3099
-97.6686,30.2824
-96.7803,32.7899
-87.6981,34.7634
-101.4971,32.2701
-97.7322,30.2744
-103.6571,30.3671
-98.4486,29.4666
-97.7967,32.7662
-85.0213,32.4799
-94.6858,29.7519
-96.6269,33.2157
-96.2816,32.7401
-97.3395,32.7471
-86.3227,31.0016
-97.6217,26.1362
-97.3861,27.7484
-85.6319,31.4516
-95.213,32.4257
-95.6174,29.628
-97.3028,32.7979
-97.1461,33.2196
-87.7761,31.6943
-94.9855,29.3938
-96.7803,32.7912
-94.7308,32.501
-98.5289,29.4219
-98.1675,26.2884
-98.5028,29.4313
-97.9636,29.5794
-87.7747,31.7013
-95.3158,29.6941
-97.3397,32.7371
-87.4891,31.0252
-99.7337,32.4723
-95.3958,29.713
-97.7131,30.2819
-87.4805,31.0224
-94.7108,32.966
-94.0902,30.073
-95.4391,29.6069
-94.7985,30.0691
-86.2652,31.6935
-96.015,32.1702
-94.868,32.3738
-98.2103,26.2098
-88.1672,32.7743
-96.7967,32.7829
-95.2908,32.3382
-99.4878,27.5097
-95.3552,29.6772
-97.0486,32.7329
-96.4069,30.166
-95.2916,32.3426
-97.6194,30.3299
-98.5745,29.5016
-96.8381,32.811
-97.393,27.7289
-102.0715,32.0304
-95.1835,29.6613
-102.5454,32.3382
-95.7702,29.5763
-95.1491,29.6791
-87.785,30.8866
-95.3608,29.7311
-97.6353,27.855
-95.5224,29.7383
-95.1577,31.8068
-99.7337,32.4643
-97.7261,30.2897
-95.366,29.7469
-97.3256,32.7285
-96.3994,30.1797
-95.4002,29.7083
-98.4986,29.4269
-97.7433,30.2919
-97.327,32.7274
-87.8897,30.5191
-87.9139,30.6127
-95.2016,29.6905
-98.58,29.5069
-97.4039,27.775
-97.3944,27.7761
-97.7064,26.1595
-98.887,32.7543
-94.3827,32.5476
-102.1099,31.9935
-97.5825,29.5952
-95.4013,29.7097
-100.8918,29.3752
-97.6708,26.1751
-95.478,29.6516
-96.8264,32.6482
-98.6206,29.4
-97.3867,27.7492
-98.5134,29.4525
-96.8147,32.804
-101.7952,33.5959
-98.2281,30.7546
-101.8469,35.2045
-106.4536,31.8221
-98.5017,33.9029
-86.0777,31.4279
-101.8513,33.5623
-94.8146,29.29
-94.3474,32.4407
-102.5205,36.0517
-97.155,31.5582
-86.6311,31.8315
-101.3854,33.1873
-85.3886,33.1579
-101.8738,33.5629
-98.7634,33.3693
-100.9713,35.5467
-97.1742,31.5593
-96.6242,33.6379
-94.7755,29.3097
-87.7086,34.3465
-100.6498,31.6118
-100.4309,31.4774
-98.5353,28.9236
-101.6563,33.4337
-96.9808,30.8549
-96.2666,29.2016
-101.8605,35.2103
-99.0939,28.8905
-101.3365,33.9748
-101.8674,33.5773
-97.1536,31.5579
-106.5003,31.7709
-97.0033,30.6594
-86.6375,32.8401
-86.6216,32.8543
-101.8346,35.2206
-96.9772,30.8588
-100.4026,31.4718
-96.3769,30.6719
-93.9241,29.9097
-101.8732,33.577
-87.3125,34.6706
-97.3636,31.078
-85.648,34.162
-85.6616,34.1668
-98.4217,29.3122
-100.229,33.1504
-101.8702,33.5901
-97.4172,30.5719
-97.4103,30.5749
-87.2666,31.0021
-87.0733,31.1271
-85.893,31.0488
-99.2915,34.079
-85.675,32.4268
-101.8491,33.5856
-98.5245,33.8457
-95.7836,33.329
-86.1866,32.5524
-100.9657,35.5364
-95.4033,29.7586
-95.3849,29.8513
-95.4041,29.8036
-95.3841,29.7605
-99.7801,30.498
-95.3422,29.8713
-95.318,29.8061
-97.5111,25.9179
-95.2147,29.7719
-95.3785,29.7516
-97.7658,30.2333
-97.7564,30.2263
-95.401,29.8588
-95.1933,29.7724
-95.3244,29.7755
-97.7775,30.2147
-95.4941,29.8002
-87.835,32.5121
-95.3649,29.7766
-95.5086,29.8038
-95.1452,29.7741
-98.4289,29.52
-98.5417,29.3538
-87.8245,33.7084
-97.2853,29.0994
-86.9783,34.5126
-87.1536,34.9904
-87.9911,34.1259
-94.9796,29.738
-95.0847,30.3422
-85.3833,32.6499
-85.4047,32.639
-93.9454,29.9274
-93.9221,29.9391
-93.9454,29.9163
-93.9868,29.9558
-87.3003,31.9974
-94.9013,29.3927
-94.7774,29.3122
-94.7774,29.3111
-94.986,29.3941
-94.7769,29.3125
-94.7755,29.3127
-97.7747,31.1313
-97.8006,31.1155
-85.3999,31.2232
-85.3933,31.2121
-88.2356,31.4593
-87.5856,32.7004
-86.0214,34.6668
-86.4964,34.3134
-86.1616,34.2206
-86.3125,34.3373
-86.275,34.2868
-86.9853,34.609
-86.972,34.5901
-86.9672,34.5218
-85.978,31.8088
-86.8067,33.4946
-86.8011,33.5051
-85.9658,34.0079
-85.9236,33.9545
-86.0036,34.0048
-86.0172,34.012
-85.823,33.6395
-85.8261,33.6595
-85.8236,33.6682
-149.8186,61.1894
-149.8236,61.1867
-87.6848,34.7948
-112.2835,33.6039
-87.2728,33.8326
-87.2806,33.8362
