LONGITUDE,LATITUDE
-78.9275,35.0349
-78.9484,35.031
-78.9484,35.0335
-78.9475,35.0349
-78.9406,35.0635
-78.9275,35.0571
-78.9234,35.0518
-78.9409,35.0252
-78.8792,35.0927
-78.8811,35.0996
-78.8761,35.1016
-78.8831,35.0793
-78.9114,35.021
-78.915,35.0066
-78.915,35.0654
-78.9609,35.0557
-78.8997,35.0849
-78.9089,35.1202
-78.9122,35.0982
-78.9831,34.9757
-78.9297,34.9807
-78.9281,34.9793
-78.9392,34.966
-78.6945,35.0127
-78.6967,35.0138
-78.8692,35.0529
-78.8725,35.0391
-78.7622,35.0346
-78.3067,36.0946
-78.2853,36.2435
-78.4575,36.1043
-78.4614,36.0974
-78.3008,36.1099
-78.2492,35.9557
-78.4797,36.0232
-79.862,36.1118
-79.8198,36.0857
-79.8275,36.0482
-79.8236,36.0446
-79.8484,36.0346
-79.8239,36.0112
-79.8225,36.0104
-79.8164,36.116
-79.8317,36.1035
-79.8092,36.0374
-79.8,36.1085
-79.787,36.1093
-79.7798,36.0174
-79.7667,36.0493
-79.7648,36.0576
-79.7975,36.0557
-79.7664,36.0615
-79.7548,36.0668
-80.0237,35.9574
-79.745,36.0926
-79.7381,36.0896
-79.7295,36.0954
-79.7617,35.9612
-79.5439,36.109
-79.6142,36.0924
-79.6614,36.1057
-79.627,36.0682
-79.6953,36.1468
-79.6748,36.1612
-79.6725,36.1585
-79.6775,36.2193
-79.9039,36.1993
-79.98,36.2362
-79.9534,36.1549
-79.9867,36.1751
-80.0084,36.109
-79.9936,36.0418
-79.9834,36.0512
-79.9609,35.9324
-79.9123,35.996
-79.9164,35.9957
-79.9178,35.994
-79.9389,35.9932
-79.8681,36.0407
-79.912,36.0737
-79.9081,36.0824
-79.957,36.0246
-79.8659,36.0287
-78.5803,36.146
-78.685,36.1215
-78.7603,36.1376
-78.57,36.4493
-78.585,36.3129
-77.6644,35.4504
-77.6705,35.4818
-77.5414,36.2085
-77.6753,36.1849
-77.858,36.1865
-77.9422,36.2574
-77.8078,36.3635
-77.5997,36.421
-78.6606,35.3349
-78.6003,35.3099
-78.615,35.3146
-78.6703,35.3257
-78.9806,35.336
-79.0986,35.3002
-78.9603,35.4177
-78.8231,35.3985
-78.83,35.3852
-78.7806,35.4624
-78.6714,35.4135
-78.7361,35.4118
-78.7358,35.5038
-79.2256,34.9849
-79.235,34.9766
-79.322,34.9757
-79.2642,34.9149
-83.199,35.3543
-83.1943,35.3557
-77.5094,35.0049
-77.3469,35.0654
-82.426,35.3076
-82.449,35.3087
-82.4487,35.3096
-82.4276,35.2696
-82.421,35.2809
-82.4643,35.3193
-82.4637,35.3215
-82.4754,35.3226
-82.4726,35.3221
-82.4921,35.2835
-78.547,35.3771
-78.4531,35.3199
-78.1578,35.4677
-78.2478,35.5124
-78.1275,35.589
-78.2017,35.5588
-78.4697,35.6435
-78.4656,35.6493
-78.4606,35.6521
-78.3592,35.5838
-78.3508,35.5052
-78.3356,35.5313
-78.3242,35.5293
-78.2822,35.541
-77.2997,35.9604
-77.1275,35.7679
-77.0733,35.8424
-80.002,35.2132
-79.8909,35.3621
-79.8948,35.3551
-77.8997,34.031
-77.9128,34.1427
-77.933,34.2377
-77.8825,34.2116
-77.9414,34.2077
-77.9403,34.2504
-77.9205,34.2927
-77.8758,34.3032
-77.8753,34.3021
-77.8103,34.266
-77.8636,34.2368
-77.8358,34.2104
-77.7983,34.2143
-79.427,35.124
-79.4634,35.1999
-79.4839,35.2107
-79.4048,35.1852
-79.4339,35.1879
-79.2661,35.3265
-79.4164,35.341
-79.5842,35.4313
-79.5231,35.4863
-77.6461,36.4979
-77.5655,36.4504
-77.3164,36.4274
-77.2236,36.4382
-77.208,36.3335
-78.9186,36.5043
-78.9883,36.3754
-82.1607,35.2996
-82.1832,35.3712
-82.3476,35.244
-81.9904,35.8368
-81.9798,35.6165
-79.6167,35.6457
-79.6528,35.739
-79.6931,35.7474
-79.8211,35.6899
-79.8186,35.6899
-79.8656,35.8326
-79.8209,35.8268
-79.8181,35.8254
-79.8006,35.8093
-79.6984,35.821
-79.57,35.8551
-79.9542,35.886
-79.9842,35.8946
-79.997,35.8943
-79.9828,35.8996
-79.9756,35.9129
-79.7609,34.9388
-79.7634,34.9452
-79.7889,34.9452
-79.8201,34.9132
-79.6981,34.8971
-79.7195,34.891
-79.7614,35.069
-79.7634,35.0746
-79.5478,35.0235
-79.1017,34.4746
-79.1178,34.4979
-79.0103,34.4646
-79.0331,34.4835
-79.2967,34.5407
-79.0311,34.6049
-79.022,34.6107
-79.0345,34.6229
-78.9986,34.6466
-79.0073,34.6566
-79.1456,34.631
-79.2039,34.686
-79.2017,34.6854
-79.2109,34.6743
-79.2525,34.6954
-79.2323,34.7324
-79.3531,34.7341
-79.1856,34.8193
-79.1856,34.8235
-78.9823,34.8104
-78.9623,34.8074
-79.0064,34.9041
-78.977,34.8118
-77.4183,34.7591
-77.4258,34.7513
-77.4272,34.7838
-81.1437,36.1524
-76.6224,35.5404
-76.623,35.5443
-76.6088,35.6518
-76.6288,35.6802
-76.7935,35.3057
-76.6674,35.5857
-76.7985,35.3063
-76.8116,35.4768
-76.6547,35.5913
-77.035,35.5457
-77.0494,35.5446
-77.04,35.5404
-77.0472,35.5463
-77.0466,35.5468
-77.0558,35.5527
-77.0647,35.5585
-76.5158,35.5927
-76.5863,35.5741
-78.1522,35.7902
-78.1367,35.8202
-78.1853,35.8288
-78.2214,35.8279
-78.2128,35.7868
-78.115,35.7815
-78.1094,35.9515
-77.9044,36.0396
-77.808,35.9418
-78.3119,34.7454
-78.3928,34.7885
-78.3297,35.1802
-78.3292,35.1779
-78.3308,34.9974
-78.3325,34.9735
-80.3556,36.2785
-80.2303,36.4868
-80.102,36.5004
-80.3548,36.5087
-80.135,36.3018
-80.1387,36.3099
-80.2312,36.2904
-80.3742,36.3193
-80.3623,36.319
-80.0478,36.3293
-77.8744,35.5413
-78.0633,35.5077
-77.9775,35.5449
-77.9847,35.5013
-78.0725,35.2013
-78.165,35.2966
-80.5076,36.214
-80.5559,36.1401
-80.6615,36.1368
-80.7034,36.2321
-80.6998,36.2368
-80.8442,36.2321
-77.9805,35.4321
-77.9803,35.3863
-77.8803,35.376
-78.0711,35.4135
-78.0375,35.2932
-77.9961,35.3668
-77.9942,35.3682
-77.9633,35.4063
-78.0039,35.3818
-77.8589,35.8079
-77.8705,35.8071
-77.9497,35.7929
-77.8289,35.6029
-77.8733,35.6549
-78.068,35.7024
-78.0019,35.641
-77.9686,36.3346
-78.2122,36.3704
-78.0372,36.2202
-78.1,36.2421
-78.0372,36.3385
-78.1953,36.4482
-78.1553,36.4349
-77.9989,36.4215
-79.482,34.7496
-79.4787,34.7768
-79.4692,34.774
-79.4606,34.7707
-79.4475,34.7704
-79.4231,34.7938
-79.4453,34.7824
-79.552,34.8146
-79.5426,34.809
-80.142,36.0093
-80.247,36.051
-80.2484,36.0537
-80.2248,36.0557
-80.2048,36.0662
-80.1506,36.1168
-80.2342,36.0899
-80.2137,36.1179
-79.1831,35.4738
-79.2195,35.4696
-79.0525,35.4527
-79.1136,35.4613
-79.1239,35.4438
-81.9104,35.411
-81.9837,35.4465
-81.8734,35.2404
-81.7693,35.2473
-77.5775,35.2652
-81.8326,35.361
-81.7595,35.3318
-81.7948,35.284
-81.9398,35.2957
-81.9604,35.3662
-81.9323,35.3593
-81.9045,35.3418
-81.8579,35.309
-79.3006,35.9065
-76.6411,36.5335
-78.2836,36.476
-77.9686,36.3574
-80.4198,36.0951
-80.3756,36.0226
-80.1506,36.171
-80.1475,36.1701
-80.2387,36.1268
-80.2353,36.1554
-80.2906,36.2396
-80.3081,36.1924
-80.3137,36.1265
-80.2964,36.1299
-80.2856,36.0846
-80.2862,36.1065
-80.2626,36.114
-80.2564,36.1076
-80.2645,36.0968
-80.2709,36.069
-80.2559,36.0787
-80.2912,36.0737
-80.3106,36.1065
-80.3206,36.1165
-77.8992,35.3891
-76.8605,35.6132
-80.1175,36.0479
-79.6823,36.3282
-79.9662,36.3901
-79.9712,36.414
-79.915,36.4554
-79.7559,36.3951
-79.6317,36.4971
-79.6206,36.4062
-79.7592,36.3987
-79.735,36.291
-79.6753,36.3296
-79.6798,36.3632
-79.7442,36.526
-79.6892,36.5171
-79.9789,36.4021
-79.9775,36.4021
-77.283,35.7171
-80.672,35.2615
-80.954,35.1532
-80.9209,35.1643
-78.8895,35.1041
-78.8742,35.1343
-80.2614,36.0704
-77.385,35.5929
-77.2241,35.6229
-77.4316,35.4757
-77.4316,35.3724
-77.3741,35.8093
-77.4197,35.8799
-78.5764,36.4385
-78.9533,36.2874
-77.5728,35.8802
-77.5511,35.9107
-77.5247,35.9052
-77.5366,35.9074
-77.6039,35.9774
-77.5816,35.9899
-77.5327,35.9015
-77.5436,35.919
-78.4789,35.1754
-81.5254,35.2887
-81.5506,35.2885
-78.7322,36.4638
-78.6581,36.3813
-82.3448,35.2365
-78.9767,34.8118
-78.9017,36.4043
-78.0233,34.8502
-77.6433,35.7771
-79.905,36.4632
-80.1464,36.2996
-78.3183,34.9999
-78.5017,35.0204
-78.9403,36.004
-78.9447,36.0013
-79.5887,34.7624
-81.5748,35.3076
-81.6415,35.4157
-77.388,35.6049
-78.9206,36.0182
-81.3729,35.8629
-81.4901,35.8454
-81.479,35.8482
-81.4381,35.8001
-80.447,36.4774
-80.4484,36.4774
-80.4701,36.3901
-78.4886,36.3238
-78.4164,36.4971
-78.4008,36.3379
-78.3733,36.3504
-78.3286,36.3971
-78.4964,36.3488
-78.3997,36.3274
-78.3864,36.3243
-79.7775,36.0746
-78.395,36.3254
-81.0317,35.2351
-80.8781,35.7804
-80.8415,35.2663
-81.3698,35.2346
-79.1242,36.0518
-83.1818,35.3109
-76.4899,35.4588
-78.4617,36.0974
-78.1375,36.0957
-78.4533,36.1235
-78.3686,36.0899
-78.2005,36.1224
-78.5244,36.0974
-78.4136,36.0465
-78.5322,36.054
-78.3489,35.9774
-78.3064,35.9163
-78.2403,35.9113
-81.8859,35.4646
-81.7709,35.4868
-81.8568,35.5071
-82.0396,35.4054
-81.7301,35.4348
-81.8007,35.5404
-81.9523,35.4021
-81.8865,35.4535
-81.8601,35.4215
-81.7684,35.2471
-81.7287,35.314
-81.8479,35.2396
-81.8582,35.3298
-81.9546,35.1996
-81.8065,35.319
-81.7962,35.3565
-81.9521,35.2143
-81.9457,35.266
-76.0141,36.3946
-76.0091,36.3924
-83.4546,35.3587
-83.0018,35.4607
-83.506,35.3734
-82.114,35.939
-81.6804,36.2146
-82.5671,35.6159
-82.5318,35.5229
-82.6229,35.5657
-82.5821,35.579
-82.3376,35.8923
-79.8059,35.7457
-82.3718,35.8862
-82.8329,35.5593
-81.8215,36.3273
-82.2965,36.0157
-81.9301,36.2376
-82.6165,35.6098
-82.359,36.0187
-79.6539,35.3463
-82.3632,35.6309
-77.0127,34.7085
-82.1515,36.0135
-82.1554,36.0101
-82.5251,35.9484
-77.0177,35.0685
-79.6595,35.5599
-83.4879,35.3129
-79.7359,35.3018
-81.5568,35.9354
-76.8288,34.8838
-83.6466,35.2634
-83.9635,35.0395
-82.9282,35.4326
-79.8036,35.7107
-82.9565,35.2632
-83.3649,35.1418
-82.5535,35.6082
-83.209,35.0093
-82.2976,35.9762
-83.4074,35.2673
-82.9354,35.5973
-81.9629,36.1515
-81.5709,35.8765
-82.6187,35.6001
-82.584,35.5707
-82.5004,35.4357
-83.4013,35.1709
-76.793,34.9982
-82.1251,36.0643
-82.5743,35.5748
-81.564,35.9201
-82.0848,35.9098
-82.0676,35.9132
-82.5651,35.5954
-84.2235,35.1031
-83.3271,35.2065
-82.6199,35.5868
-82.9276,35.7579
-82.1148,35.9657
-82.5523,35.5723
-81.8757,36.1621
-109.0582,36.5981
-79.8195,35.7018
-83.2915,35.3879
-82.7849,35.8173
-81.5115,35.9229
-82.3365,36.0876
-82.6562,35.809
-83.3379,35.1557
-81.8129,35.7021
-79.8178,35.7126
-82.904,35.7926
-82.9524,35.8101
-82.5671,35.3768
-82.2829,35.9562
-83.011,35.0648
-83.7888,35.3512
-82.3698,35.6148
-82.3854,36.0665
-84.0169,35.1001
-82.5465,35.5765
-79.8223,35.744
-82.8349,35.5471
-80.2128,35.4276
-83.3599,35.2193
-83.9293,35.0095
-81.5198,36.0121
-82.861,35.537
-82.1154,35.9446
-82.8354,35.5296
-82.6476,35.2726
-81.7693,35.6462
-83.2815,35.1279
-82.8396,35.5218
-82.9421,35.7895
-82.5623,35.5976
-79.8273,35.6732
-84.1824,35.0162
-82.651,35.9073
-82.0226,36.0212
-82.8968,35.8154
-83.0026,35.1976
-83.0165,35.5754
-77.1602,35.079
-82.3624,35.9473
-82.7429,35.2365
-83.6879,35.2662
-83.311,35.1448
-83.3102,35.0237
-83.661,35.0226
-83.4749,35.149
-83.9388,35.1281
-83.8746,35.3034
-83.8827,35.3012
-82.1887,35.8404
-82.874,35.7687
-82.8157,35.4465
-82.5476,35.5932
-82.7212,35.2498
-83.4488,35.4237
-83.886,35.0526
-82.5351,35.4862
-79.8089,35.6735
-82.0198,36.054
-82.951,35.5237
-82.6215,35.8793
-82.7824,35.7523
-82.5398,35.4843
-82.6004,35.5773
-83.2593,35.1543
-83.3393,35.2307
-82.5154,35.3654
-79.6859,35.4871
-84.0449,35.1568
-77.2288,34.8324
-83.494,35.3584
-83.1929,35.2312
-81.7668,35.7554
-81.1809,35.2785
-83.361,35.437
-81.7787,35.7243
-81.8948,35.971
-81.8101,35.6907
-81.7568,35.7765
-81.6726,35.9271
-81.5384,35.9115
-81.5351,35.916
-81.5687,35.9887
-81.5401,35.9365
-81.5957,35.8907
-81.5529,35.9096
-81.522,35.8899
-81.5368,35.9251
-80.1142,35.4021
-80.2223,35.4379
-81.8484,36.2943
-81.6768,36.1324
-81.6618,36.2229
-81.7659,36.3157
-81.6746,36.2012
-77.0394,35.1102
-76.7858,34.7374
-76.8599,34.7904
-76.753,34.7263
-76.8599,34.789
-76.7552,34.7232
-77.12,34.6899
-81.5051,36.5007
-81.9298,36.0962
-81.9209,36.0798
-81.9276,36.0218
-81.9868,36.0982
-81.9801,36.1618
-82.4596,35.7748
-82.6062,35.6223
-82.5185,35.4604
-82.5396,35.4871
-82.3573,35.6221
-82.3148,35.6223
-82.3187,35.6207
-82.5921,35.5987
-82.5421,35.5973
-82.5132,35.564
-82.5657,35.6182
-82.5554,35.5704
-82.5665,35.6146
-84.031,35.0237
-84.0305,35.0895
-83.9457,35.0912
-83.8255,35.1984
-83.8268,35.1926
-83.9268,35.174
-83.8174,35.0415
-83.816,35.0409
-83.6929,35.3684
-83.8088,35.3273
-83.8085,35.3259
-82.8424,35.5271
-82.8962,35.4726
-82.9921,35.4909
-82.9993,35.4757
-82.9624,35.5084
-82.9126,35.5348
-83.3249,35.4348
-77.2252,35.0043
-82.5173,35.3626
-82.696,35.8132
-82.6871,35.7959
-82.8279,35.8918
-79.9981,35.2285
-79.7823,35.3621
-79.7473,35.2901
-79.7839,35.3954
-82.0682,35.9129
-82.1679,35.9751
-82.1543,36.0126
-82.1946,36.1048
-82.269,36.0348
-81.9923,35.6926
-82.0082,35.6918
-82.0276,35.6612
-82.0159,35.6751
